id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
66,Humidity Meters,161,161,35,0,37.69,51,32,25,14,12,27
67,Replacement Filters,182,182,35,0,23.06,52,74,20,13,3,20
68,Replacement Wicks,125,125,35,0,14.3,54,29,10,2,0,30
69,Chemicals,24,24,35,0,17.38,9,3,4,1,0,7
70,Absorption Sleeves,8,8,35,0,14.26,3,5,0,0,0,0
71,Replacement Belts,6,6,35,0,10.63,3,2,0,0,0,1
72,Power Cords,42,42,34,0,19.99,12,21,1,2,1,5
73,Plug Receptacles,15,15,34,0,13.43,7,7,1,0,0,0
74,Vents,138,138,34,0,23.11,36,55,25,7,3,12
75,Shoe Rack Inserts,2,2,34,0,22.41,0,2,0,0,0,0
76,Doors,22,22,34,0,16.97,10,3,4,1,0,4
77,Lint Screens,75,75,34,0,26.79,15,30,18,4,1,7
78,Power Cords,12,12,33,0,12.67,3,8,0,0,0,1
79,Water Filters,1046,1046,33,0,46.57,73,271,311,222,73,96
80,Doors,38,38,33,0,43.3,3,6,14,7,1,7
81,Ice Makers,85,85,33,0,61.8,10,18,16,30,6,5
82,Bins,90,90,33,0,38.23,13,29,27,11,6,4
83,Motors,126,126,33,0,43.45,13,25,40,32,8,8
84,Handles,11,11,33,0,35.77,0,3,5,2,0,1
85,Trays,28,28,33,0,15.32,10,12,4,0,0,2
86,Shelves,30,30,33,0,45.55,3,8,6,10,2,1
87,Grills,9,9,33,0,45.32,0,2,3,4,0,0
88,Water Conditioners,14,14,33,0,124.66,2,3,2,2,1,4
89,Plug Receptacles,30,30,32,0,14.17,16,8,3,2,0,1
90,Power Cords,13,13,32,0,12.73,4,6,1,0,0,2
91,Knobs,113,113,32,0,17.57,31,54,8,4,1,15
92,Burner Rings,10,10,32,0,7.31,7,2,0,0,0,1
93,Drip Pans,31,31,32,0,10.99,13,10,2,0,0,6
94,Trim Kits,48,48,32,0,32.14,11,19,6,7,2,3
95,Heating Elements,130,130,32,0,37.02,12,47,36,25,7,3
96,Oven Racks,28,28,32,0,37.13,1,6,13,4,0,4
97,Paneling,11,11,32,0,116.97,0,1,3,0,7,0
98,Burners,24,24,32,0,26.0,5,11,4,3,1,0
99,Grills,2,2,32,0,25.65,0,1,1,0,0,0
100,Backguards,6,6,32,0,136.52,0,4,0,0,2,0
101,Built-in Timers,12,12,32,0,73.81,0,3,0,5,2,2
102,Exhaust Fans,9,9,32,0,78.01,0,2,1,2,2,2
103,Built-in Thermometers,13,13,32,0,12.61,4,5,0,0,0,4
104,Power Cords,141,141,31,0,44.93,18,47,18,37,13,8
105,Hoses,24,24,31,0,15.48,8,12,2,1,0,1
106,Doors,15,15,31,0,29.8,2,4,7,1,0,1
107,Motors,84,84,31,0,52.73,21,23,7,17,14,2
108,Floor Trays,6,6,31,0,23.47,1,1,4,0,0,0
109,Drain Pumps,38,38,31,0,30.27,9,9,9,10,0,1
110,Clamps,10,10,31,0,15.2,4,2,1,0,0,3
111,Detergent Trays,2,2,31,0,37.59,0,0,2,0,0,0
