id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
134,Battery Packs,158,158,120,0,31.98,23,60,32,21,3,19
135,Charging Stations,30,30,120,0,40.97,3,9,8,3,2,5
136,Solar Chargers,42,42,120,0,47.09,3,9,4,8,2,16
137,Accessories,952,41193,6,19,35.46,12175,12650,5647,2806,2241,5674
138,Bags & Cases,317,12271,6,9,47.34,2544,3060,1916,1008,1126,2617
139,Video Surveillance,8,3911,6,4,137.24,193,407,481,677,1166,987
140,Film Photography,2,1651,6,2,53.58,218,371,238,162,161,501
141,Lighting & Studio,4,8610,6,4,77.6,825,1590,1670,1590,1598,1337
142,Digital Cameras,672,8833,6,7,217.22,1005,788,404,468,3036,3132
143,Video,187,3340,6,5,138.19,316,594,261,293,835,1041
144,Binoculars & Scopes,18,3401,6,5,152.93,113,369,322,399,921,1277
145,Lenses,13,3917,6,4,224.12,81,417,455,254,1601,1109
146,Tripods & Monopods,7,3763,6,6,95.63,325,915,521,453,856,693
147,Projectors,1,36,6,1,198.2,0,11,4,2,12,7
148,Flashes,24,1224,6,2,111.7,56,131,245,244,354,194
149,Underwater Photography,46,1108,6,4,105.25,139,272,109,99,276,213
150,Printers & Scanners,0,52,6,1,174.97,1,4,6,4,33,4
151,Portable Photo Printers,52,52,150,0,174.97,1,4,6,4,33,4
152,Housings,594,594,149,0,99.45,35,178,73,32,127,149
153,Camcorders,140,140,149,0,74.38,26,49,8,15,28,14
154,Cameras,327,327,149,0,129.97,78,30,16,45,112,46
155,Underwater Lighting,1,1,149,0,399.0,0,0,0,0,1,0
156,Shoe Mount Flashes,1033,1033,148,0,115.71,47,115,181,198,322,170
157,Macro & Ringlight Flashes,167,167,148,0,91.02,2,14,63,43,28,17
158,Slide Projectors,35,35,147,0,198.2,0,11,4,2,12,6
159,Complete Tripods,2471,2471,146,0,88.48,244,664,349,263,495,456
160,Tripod Legs,243,243,146,0,190.31,6,24,13,21,79,100
161,Monopods,428,428,146,0,54.43,39,136,64,67,57,65
162,Tabletop & Travel Tripods,22,22,146,0,19.03,4,10,3,0,0,5
163,Tripod Heads,528,528,146,0,126.81,27,72,79,92,194,64
164,Monopod Heads,65,65,146,0,137.66,4,8,12,8,30,3
165,Camera Lenses,1488,3576,145,3,234.49,76,355,374,218,1504,1049
166,Camcorder Lenses,234,234,145,0,81.34,3,55,71,26,41,38
167,Camera & Camcorder Lens Bundles,86,86,145,0,249.94,2,5,8,10,50,11
168,Underwater Lenses,8,8,145,0,252.82,0,0,2,0,5,1
169,Digital Camera Lenses,1878,1878,165,0,261.65,38,154,175,94,899,518
170,Film SLR Lenses,151,151,165,0,212.96,5,18,15,5,57,51
171,Compact System Camera Lenses,59,59,165,0,337.29,2,1,2,3,48,3
172,Binoculars,2114,2114,144,0,142.86,76,206,170,259,487,916
173,Telescopes,106,552,144,3,205.35,4,52,39,62,211,184
174,Monoculars,275,275,144,0,112.76,8,57,24,35,67,84
175,Microscopes,55,387,144,3,174.87,20,33,65,40,153,76
176,Opera Glasses,55,55,144,0,28.79,2,17,24,0,0,12
177,Compound Monocular Microscopes,103,103,175,0,244.03,6,2,10,11,64,10
178,Stereo Microscopes,58,58,175,0,257.75,4,5,2,3,27,17
179,USB Microscopes,171,171,175,0,124.59,5,11,47,23,52,33
180,Catadioptric,84,84,173,0,272.81,1,13,4,1,33,32
181,Refractors,213,213,173,0,196.39,1,9,19,36,86,62
182,Reflectors,149,149,173,0,226.2,0,11,6,10,68,54
183,Camcorders,2537,2537,143,0,149.65,253,448,118,173,618,927
184,Camera Supports & Stabilizers,32,299,143,5,125.57,17,47,56,46,110,23
185,Professional Video Cameras,60,60,143,0,121.82,1,4,7,3,4,41
186,Sports & Action Video Cameras,158,158,143,0,113.1,6,21,18,47,57,9
187,Camcorder Bundles,106,106,143,0,193.9,6,14,15,13,40,18
188,Camera Sliders,109,109,184,0,161.85,0,12,12,19,58,8
189,Camera Shoulder Supports,110,110,184,0,111.44,5,17,31,14,32,11
190,Camera Cine Dollies,12,12,184,0,163.78,0,0,1,4,7,0
191,Camera Cranes,28,28,184,0,157.48,4,4,3,3,12,2
192,Camera Chest Supports,8,8,184,0,53.25,0,3,2,1,1,1
193,Point & Shoot Digital Cameras,4479,4479,142,0,127.3,762,375,265,347,1323,1407
194,Digital SLR Cameras,771,771,142,0,416.01,37,77,24,9,270,354
195,Point & Shoot Digital Camera Bundles,1277,1277,142,0,217.19,93,84,15,56,567,462
196,Digital SLR Camera Bundles,1275,1275,142,0,386.92,60,161,68,31,540,415
197,Compact System Cameras,335,335,142,0,414.71,5,33,8,6,223,60
198,Medium Format Digital Cameras,2,2,142,0,0,0,0,0,0,0,2
199,Compact System Camera Bundles,22,22,142,0,544.62,0,0,1,0,18,3
200,Photo Studio,269,4482,141,8,57.95,525,802,853,852,554,896
201,Lighting,340,3892,141,10,94.8,272,737,788,713,962,420
202,Light Meters & Accessories,14,180,141,3,122.98,22,43,23,19,56,17
203,Video Studio,6,52,141,2,152.07,5,6,5,6,26,4
204,Video Monitors,38,38,203,0,128.32,5,6,3,4,16,4
205,Teleprompters,8,8,203,0,218.59,0,0,0,0,8,0
206,Light Meters,110,110,202,0,174.82,3,16,15,13,50,13
207,Grey Cards,36,36,202,0,14.65,15,18,3,0,0,0
208,Color Calibration Charts,20,20,202,0,81.9,4,4,4,3,4,1
209,Lighting Controls & Modifiers,0,2003,201,7,81.36,170,407,387,427,439,173
210,On-Camera Video Lights,311,311,201,0,96.74,4,70,91,51,68,27
211,Barn Doors,30,30,201,0,52.87,0,17,3,4,3,3
212,Mounting Hardware,228,228,201,0,35.33,47,80,53,24,12,12
213,Booms & Stands,416,416,201,0,103.0,16,53,108,77,131,31
214,Strobe Lighting,0,317,201,2,176.25,7,30,47,49,121,63
215,Remote Triggers,146,146,201,0,96.88,2,26,36,31,41,10
216,Flash Tubes,23,23,201,0,69.18,0,5,1,4,5,8
217,Power Packs,13,13,201,0,82.27,2,3,1,2,3,2
218,Continuous Output Lighting,65,65,201,0,160.41,4,5,7,11,27,11
219,Monolights,262,262,214,0,197.92,6,17,37,35,112,55
220,Slaves,55,55,214,0,80.82,1,13,10,14,9,8
221,Soft Boxes,734,734,209,0,106.43,21,63,139,224,228,59
222,Filters,125,125,209,0,35.5,41,40,27,4,11,2
223,Reflectors,435,435,209,0,55.56,22,120,111,87,50,45
224,Umbrellas,523,523,209,0,94.01,30,139,86,91,135,42
225,Diffusers,181,181,209,0,35.71,56,44,22,19,15,25
226,Flags,4,4,209,0,37.38,0,1,2,1,0,0
227,Gobos,1,1,209,0,64.95,0,0,0,1,0,0
228,Background Support Equipment,255,255,200,0,80.15,20,44,50,47,69,25
229,Backgrounds,1233,1233,200,0,67.41,83,152,341,359,203,95
230,Storage & Presentation Materials,677,2431,200,7,48.59,357,496,346,344,213,675
231,Copying Equipment,18,18,200,0,157.16,0,0,2,5,11,0
232,Posing Props,102,102,200,0,44.88,10,33,12,33,7,7
233,Shooting Tents,108,108,200,0,58.87,1,14,41,27,18,7
234,Shooting Tables,35,35,200,0,134.22,1,4,6,11,11,2
235,Sandbags,31,31,200,0,27.21,7,10,10,1,1,2
236,Professional Photo Albums,382,382,230,0,21.05,82,146,55,17,4,78
237,Boxes,108,108,230,0,42.72,22,35,16,5,8,22
238,Digital Picture Frames,949,949,230,0,86.66,20,42,138,207,163,379
239,Portfolios,187,187,230,0,41.83,29,52,25,48,11,22
240,"Slide, Negative & Print Pages",72,72,230,0,17.24,29,25,10,1,0,7
241,Archival Storage Binders,16,16,230,0,30.04,1,6,3,2,0,4
242,Handheld Digital Photo Viewers,40,40,230,0,103.72,6,5,6,3,5,15
243,Film Cameras,121,1115,140,8,66.0,111,217,137,108,140,402
244,Film,534,534,140,0,33.33,107,154,100,54,21,98
245,APS Cameras,59,59,243,0,43.26,3,14,4,6,2,30
246,Point & Shoot Film Cameras,300,300,243,0,55.33,22,53,19,14,15,177
247,SLR Cameras,202,202,243,0,67.02,38,54,6,2,25,77
248,Instant Cameras,260,260,243,0,86.32,12,54,31,61,87,15
249,Single-Use Cameras,99,99,243,0,31.25,12,15,43,2,1,26
250,Rangefinder Cameras,19,19,243,0,102.48,4,1,2,0,1,11
251,Medium & Large-Format Cameras,36,36,243,0,51.93,3,4,11,12,1,5
252,Specialty Film Cameras,19,19,243,0,67.97,1,7,5,2,2,2
253,Surveillance Cameras,458,3276,139,4,114.99,177,373,444,621,824,837
254,Surveillance Systems,172,621,139,2,253.25,13,32,36,53,342,145
255,Installation Services,5,5,139,0,43.25,0,1,0,2,0,2
256,Surveillance Accessories,1,1,139,0,6.35,1,0,0,0,0,0
257,Surveillance DVR Kits,323,323,254,0,323.74,4,16,8,14,221,60
258,Remote Home Monitoring Systems,126,126,254,0,161.25,0,2,15,25,69,15
259,Bullet Cameras,940,940,253,0,125.81,14,58,141,217,289,221
260,Dome Cameras,778,778,253,0,159.44,15,37,104,181,283,158
261,Hidden Cameras,888,888,253,0,80.0,80,170,141,139,146,212
262,Simulated Cameras,212,212,253,0,34.67,58,80,25,8,11,30
263,Camera Cases,9085,9085,138,0,48.72,1882,2196,1396,699,851,2061
264,Bag & Case Accessories,1240,1240,138,0,50.4,214,300,226,181,132,187
265,Camcorder Cases,530,530,138,0,42.43,107,138,63,20,45,157
266,Telescope Cases,43,43,138,0,96.05,0,3,10,12,15,3
267,"Binocular, Camera & Camcorder Straps",893,893,138,0,22.21,294,304,159,54,12,70
268,Filter Cases,29,29,138,0,26.67,12,6,4,6,0,1
269,Lens Cases,115,115,138,0,43.16,24,42,15,10,7,17
270,Binocular Cases,19,19,138,0,77.44,1,2,7,5,3,1
271,Tripod & Monopod Cases,55,55,138,0,59.69,2,18,16,8,6,5
272,Telescope & Microscope Accessories,1,950,137,2,90.93,77,160,178,165,184,186
273,Filters & Accessories,164,4294,137,10,38.85,848,1366,840,518,261,461
274,Batteries & Chargers,52,15674,137,3,21.03,5246,5727,1560,449,269,2423
275,Blank Video Media,18,316,137,4,28.31,107,93,42,13,11,50
276,Camcorder Accessories,49,221,137,1,15.21,100,74,8,2,2,35
277,Digital Camera Accessories,45,6706,137,5,43.89,1586,2033,1189,656,466,776
278,Lens Accessories,284,5115,137,9,28.72,2145,1311,650,312,216,481
279,Professional Video Accessories,193,1391,137,4,123.94,58,246,295,215,460,117
280,Cleaning Equipment,8,662,137,5,16.02,303,202,60,17,5,75
281,Cables & Cords,688,688,137,0,11.85,531,63,29,11,5,49
282,Remote Controls,363,363,137,0,33.27,113,99,67,39,13,32
283,Binocular Accessories,56,56,137,0,21.25,28,14,2,7,1,4
284,Flash Accessories,98,1970,137,6,38.46,566,565,296,167,139,237
285,Darkroom Supplies,54,342,137,7,40.7,66,95,63,39,25,54
286,Viewfinders,213,213,137,0,96.21,38,59,29,18,51,18
287,Tripod & Monopod Accessories,359,1041,137,2,45.09,220,317,227,116,72,89
288,Digital Picture Frame Screen Protector Foils,4,4,137,0,6.8,4,0,0,0,0,0
289,Accessory Bundles,237,237,137,0,68.97,36,99,36,18,34,14
290,Rain Covers,1,1,137,0,8.95,1,0,0,0,0,0
291,Camera Mounts & Clamps,665,665,287,0,46.32,127,214,147,85,44,48
292,Center Columns,17,17,287,0,138.17,0,2,5,0,6,4
293,Film Processing Equipment,55,55,285,0,60.72,8,15,12,3,10,7
294,Photo Enlarging Paper,68,68,285,0,50.04,3,12,17,16,6,14
295,Chemicals,60,60,285,0,18.15,18,26,9,4,0,3
296,Light Boxes & Loupes,1,52,285,1,39.62,17,11,6,6,4,8
297,Enlarger Accessories,4,4,285,0,26.98,0,1,1,0,0,2
298,Safelights,41,41,285,0,25.55,14,12,2,6,1,6
299,Enlargers,8,8,285,0,133.38,0,1,2,1,3,1
300,Loupes,51,51,296,0,40.05,17,10,6,6,4,8
301,Shoe Mounts,302,302,284,0,20.37,130,102,36,10,8,16
302,Camera Brackets,272,272,284,0,51.78,46,81,52,29,39,25
303,Adapter Rings,308,308,284,0,27.52,133,72,38,12,13,40
304,Sync & PC Cords,368,368,284,0,38.55,41,133,90,43,16,45
305,Diffusers,497,497,284,0,34.96,181,128,39,44,36,69
306,Battery Packs,125,125,284,0,92.18,17,20,26,17,21,24
307,Cleaning Kits,427,427,280,0,16.88,183,136,47,14,3,44
308,Brushes,45,45,280,0,21.31,27,4,4,1,2,7
309,Cloths,151,151,280,0,12.56,75,50,5,2,0,19
310,Compressed Air,16,16,280,0,10.31,11,1,1,0,0,3
311,Liquid Cleaners,15,15,280,0,16.3,6,6,3,0,0,0
312,VTR Decks,17,17,279,0,389.24,2,0,2,1,10,2
313,Microphones,384,384,279,0,108.31,12,69,100,67,116,20
314,Tripods,191,191,279,0,138.13,8,39,29,24,56,35
315,Stabilizers,606,606,279,0,132.27,23,82,129,99,235,38
316,Adapters & Converters,1550,1550,278,0,41.53,332,508,295,135,109,171
317,Extension Tubes,164,164,278,0,47.09,30,25,42,44,10,13
318,Lens Caps,1231,1231,278,0,12.93,857,211,52,18,7,86
319,Lens Hoods,1674,1674,278,0,21.64,808,447,185,53,39,142
320,Diopters,54,54,278,0,54.2,11,11,7,17,6,2
321,Tripod Mount Rings,46,46,278,0,32.36,14,15,6,0,5,6
322,Follow-Focus Levers,52,52,278,0,59.51,4,19,10,4,9,6
323,Matte Boxes,22,22,278,0,189.38,0,3,2,0,13,4
324,Lens Supports,38,38,278,0,33.06,9,10,10,5,1,3
325,Accessory Kits,4056,4056,277,0,54.72,608,1361,763,426,386,512
326,Shutter Release Cords,539,539,277,0,28.75,144,152,139,56,11,37
327,Battery Grips,657,657,277,0,63.77,14,44,255,163,58,123
328,Screen Protector Foils,1384,1384,277,0,11.58,809,460,23,1,4,87
329,Docking Stations,25,25,277,0,51.27,4,5,3,5,3,5
330,Screen Protector Foils,172,172,276,0,13.22,89,61,2,1,1,18
331,VHS,73,73,275,0,18.15,34,10,13,3,0,13
332,Hi-8,45,45,275,0,34.46,8,18,5,1,1,12
333,MiniDV,157,157,275,0,31.73,50,51,23,7,8,18
334,VHS-C,23,23,275,0,18.8,11,8,1,2,0,1
335,Batteries,64,8773,274,2,20.53,2644,3336,1006,240,110,1437
336,Battery Chargers,312,5307,274,2,16.03,2179,1933,397,106,37,655
337,Adapters,1542,1542,274,0,40.82,413,444,153,102,112,318
338,Camera,3693,3693,336,0,16.37,1377,1476,283,72,27,458
339,Camcorder,1302,1302,336,0,14.11,711,357,85,19,5,125
340,Camera Batteries,6649,6649,335,0,17.77,2346,2523,635,130,52,963
341,Camcorder Batteries,2060,2060,335,0,30.16,282,795,366,104,57,456
342,Neutral Density Filters,530,530,273,0,57.3,39,158,122,90,74,47
343,Color Correction & Compensation Filters,94,94,273,0,33.46,11,29,33,5,3,13
344,Effects Filters,181,181,273,0,36.44,36,57,31,31,5,21
345,Graduated Color Filters,65,65,273,0,35.23,16,5,19,9,2,14
346,Skylight & UV Filters,710,710,273,0,28.56,234,164,124,76,26,86
347,Polarizing Filters,563,563,273,0,53.04,88,110,124,113,73,55
348,Filter Sets,1722,1722,273,0,37.19,286,702,334,158,73,169
349,Filter Accessories,0,120,273,2,10.98,84,19,7,3,0,7
350,Infrared Filters,139,139,273,0,26.13,15,81,17,11,2,13
351,Black & White Contrast Filters,6,6,273,0,42.18,0,1,3,2,0,0
352,Step-Up Rings,96,96,349,0,10.14,66,18,5,1,0,6
353,Step-Down Rings,24,24,349,0,14.25,18,1,2,2,0,1
354,Telescope Accessories,136,922,272,10,92.49,73,153,173,161,183,179
355,Microscope Accessories,0,27,272,2,34.82,4,7,5,3,1,7
356,Lenses,16,16,355,0,22.66,3,7,2,1,0,3
357,Adapters,11,11,355,0,57.4,1,0,3,2,1,4
358,Barlow Lenses,29,29,354,0,62.21,4,4,10,6,3,2
359,Photo Adapters,27,27,354,0,30.68,4,11,3,3,1,5
360,Remote Controls,181,181,354,0,27.37,53,51,29,9,6,33
361,Eyepieces,332,332,354,0,125.34,4,30,55,78,99,66
362,Dew Caps,37,37,354,0,44.29,1,7,15,4,3,7
363,Filters,108,108,354,0,78.44,2,18,19,27,21,21
364,Finder Scopes,35,35,354,0,73.99,0,8,11,8,5,3
365,Motor Drives,10,10,354,0,286.7,0,0,1,3,4,2
366,Diagonals,13,13,354,0,83.37,0,2,0,4,3,4
367,Guiders & Wedges,14,14,354,0,221.52,1,1,1,0,8,3
368,Car Electronics,398,15374,5,4,96.99,969,2349,2113,2595,3808,3540
369,Vehicle Electronics Accessories,2849,9239,5,5,28.78,2823,3148,1097,613,435,1123
370,Marine Electronics,30,1002,5,12,157.75,14,96,125,127,338,302
371,Aviation Electronics,2,230,5,6,169.26,12,38,32,27,96,25
372,Motorcycle Electronics,30,131,5,3,135.53,12,20,16,17,42,24
373,Motorcycle GPS,29,29,372,0,254.91,4,3,3,1,15,3
374,Motorcycle Accessory Mounts,26,26,372,0,47.72,3,11,6,2,3,1
375,Motorcycle Bluetooth Headsets,46,46,372,0,151.38,1,2,2,8,21,12
376,Aircraft Accessories,68,68,371,0,47.9,5,24,15,14,7,3
377,Headsets & Intercoms,85,85,371,0,229.9,2,5,7,5,59,7
378,Aviation GPS,38,38,371,0,208.74,2,6,3,6,10,11
379,Aircraft Avionics,17,17,371,0,369.7,1,1,2,1,9,3
380,Aviation Handheld Radios,19,19,371,0,150.97,1,2,4,0,11,1
381,Aviation Charts,1,1,371,0,29.95,0,0,1,0,0,0
382,Radar Systems,14,14,370,0,187.38,0,1,1,2,4,6
383,Marine Stereos,6,6,370,0,151.09,0,0,1,1,3,1
384,Boating GPS Chartplotters,229,229,370,0,210.83,2,12,11,23,91,90
385,Fishfinders,355,355,370,0,186.8,3,32,29,45,124,122
386,Marine Two-Way Radios,138,138,370,0,122.49,0,9,22,23,52,32
387,Boating GPS Accessories,101,101,370,0,86.93,3,26,22,8,28,14
388,Marine Antennas,91,91,370,0,71.59,5,10,27,16,18,15
389,Depth Finders,3,3,370,0,0,0,0,0,0,0,3
390,Marine Speakers,11,11,370,0,60.99,0,2,4,3,2,0
391,Autopilots,22,22,370,0,381.13,1,0,2,0,12,7
392,Marine Subwoofers,1,1,370,0,0,0,0,0,0,0,1
