id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
48,Lecterns & Podiums,44,44,5,0,240.53,0,1,1,4,26,12
49,Storage Drawer Carts,21,21,5,0,95.01,0,1,3,3,2,12
50,Computer Carts & Machine Stands,94,94,5,0,128.49,4,7,11,10,19,43
51,Book Carts,22,22,5,0,161.39,1,3,0,1,12,5
52,Mail Carts,12,12,5,0,116.22,0,0,1,3,7,1
53,AV Carts & Stands,48,48,5,0,230.69,0,1,1,3,38,5
54,Chart Stands,8,8,5,0,26.89,1,3,1,1,0,2
55,Doorstops,709,709,4,0,14.22,306,166,73,11,2,151
56,Bell Glides,24,24,4,0,8.6,19,3,2,0,0,0
57,Casters,122,122,4,0,20.09,36,47,27,5,0,7
58,Footrests,88,88,4,0,45.06,0,19,31,22,3,13
59,Back & Seat Cushions,110,110,4,0,126.66,9,9,24,20,35,13
60,Partitions,9,9,4,0,39.82,2,4,0,1,1,1
61,Chair Mats,9,224,4,3,96.6,3,8,31,73,69,40
62,Chair Arms,70,70,4,0,182.79,0,2,10,5,37,16
63,Furniture Hanging Hardware,15,15,4,0,33.03,3,3,2,1,1,5
64,Carpet Chair Mats,172,172,61,0,102.77,0,6,19,57,60,30
65,Hard-Floor Chair Mats,38,38,61,0,75.02,1,1,10,13,5,8
66,Computer Chair Mats (Static Discharge Control),5,5,61,0,29.26,2,1,1,1,0,0
67,"Electronic Dictionaries, Thesauri & Translators",57,571,2,4,115.75,28,52,94,61,151,185
68,Printers & Accessories,113,3430,2,2,187.66,184,307,245,448,1256,990
69,Calculators,2,1123,2,5,39.01,265,297,131,122,95,213
70,Electronic Organizers,61,61,2,0,40.03,7,1,18,4,2,29
71,Other Office Equipment,54,1817,2,5,107.69,211,201,287,249,423,446
72,Telephones & Accessories,184,4687,2,10,85.67,289,373,793,738,720,1774
73,Scanners & Accessories,12,1369,2,2,171.9,44,88,83,245,519,390
74,Fax Machines,260,260,2,0,157.61,11,15,27,16,81,110
75,Presentation Products,1,1130,2,6,55.5,196,266,204,112,113,239
76,Copiers,63,63,2,0,130.48,1,1,2,21,16,22
77,Installation Services,1,1,2,0,22.69,0,1,0,0,0,0
78,Document Cameras,14,14,2,0,318.64,1,0,1,3,7,2
79,Presentation Pointers,13,417,75,2,36.34,56,118,95,35,19,94
80,Laminators,184,184,75,0,116.23,4,19,32,31,46,52
81,Laminating Supplies,414,414,75,0,25.35,124,125,65,27,11,62
82,Overhead Projectors,62,62,75,0,192.47,9,0,2,5,26,20
83,Electronic White Boards,42,42,75,0,125.67,3,4,8,11,7,9
84,Binding Machines,10,10,75,0,146.23,0,0,1,3,4,2
85,Presentation Remotes,201,201,79,0,41.45,12,55,60,22,12,40
86,Laser Pointers,203,203,79,0,29.49,44,58,34,13,5,49
87,Scanners,171,1252,73,4,182.33,35,50,64,234,503,366
88,Accessories,95,105,73,2,73.18,7,36,18,11,15,18
89,Scanner Calibration Cards,3,3,88,0,24.02,0,2,1,0,0,0
90,Scanner Pad Assemblies,7,7,88,0,15.92,1,6,0,0,0,0
91,Flatbed & Photo Scanners,282,282,87,0,179.53,3,1,4,74,95,105
92,Document Scanners,557,557,87,0,216.47,20,28,34,94,263,118
93,Slide & Negative Scanners,173,173,87,0,129.07,0,4,17,38,72,42
94,Business Card Scanners,69,69,87,0,114.92,5,7,3,9,27,18
95,Corded Telephones,975,975,72,0,59.38,60,150,241,139,104,281
96,Answering Devices,121,121,72,0,57.5,37,7,19,17,15,26
97,Cordless Telephones,2493,2493,72,0,77.74,124,131,395,407,305,1131
98,Corded-Cordless Combo Telephones,138,138,72,0,126.15,3,0,19,42,37,37
99,Audio Conferencing,181,181,72,0,201.95,6,13,20,14,67,61
100,Pagers,19,19,72,0,233.33,5,0,2,1,8,3
101,PBX Phones & Systems,99,99,72,0,121.99,5,4,8,21,19,42
102,Video Phones,25,25,72,0,56.0,0,3,7,4,2,9
103,VoIP,35,465,72,4,124.51,20,35,63,81,154,112
104,Single-line Telephones,3,3,72,0,119.72,0,0,0,1,1,1
105,Phones,295,295,103,0,154.41,4,14,27,54,128,68
106,Handsets,56,56,103,0,52.7,9,6,8,12,3,18
107,Routers,20,20,103,0,136.47,0,1,4,2,7,6
108,Adapters,59,59,103,0,47.42,4,10,22,11,4,8
109,Shredders,788,788,71,0,117.06,39,57,142,125,176,249
110,Label Makers,289,289,71,0,78.89,51,45,41,35,46,71
111,Typewriters,172,172,71,0,39.06,69,39,17,14,14,19
112,Desktop Label Printers,95,95,71,0,175.58,4,11,8,16,41,15
113,Bar Code Scanners,419,419,71,0,135.3,18,48,75,55,140,83
114,Graphing,141,141,69,0,77.35,8,33,9,31,42,18
115,Printing,130,130,69,0,58.48,10,28,24,33,20,15
116,Basic,589,589,69,0,22.73,197,157,48,23,20,144
117,Scientific,168,168,69,0,36.75,42,65,24,9,10,18
118,Financial & Business,93,93,69,0,47.18,8,14,26,26,3,16
119,Printer Accessories,244,863,68,13,105.49,73,169,102,113,253,153
120,Printers,229,2454,68,6,226.01,103,119,130,319,966,817
121,Inkjet Printers,796,796,120,0,182.77,40,45,41,116,233,321
122,Photo Printers,254,254,120,0,186.41,13,13,31,50,101,46
123,Laser Printers,1098,1098,120,0,274.04,32,33,37,133,480,383
124,Dot Matrix Printers,34,34,120,0,305.18,1,3,1,1,22,6
125,Receipt Printers,40,40,120,0,197.02,0,1,3,2,28,6
126,Plotters,3,3,120,0,16.22,0,2,0,0,0,1
127,Printer Developers,29,29,119,0,153.64,1,8,1,2,11,6
128,Printer Feeders,37,37,119,0,280.01,2,2,0,2,18,13
129,"Printer Transfer Belts, Rollers & Units",0,202,119,3,94.31,28,34,17,29,83,11
130,Printer Finishers & Staplers,0,30,119,3,161.66,1,1,4,3,9,12
131,Printer Trays & Drawers,0,115,119,2,110.69,7,11,13,27,39,18
132,Printer Cutters,28,28,119,0,256.77,0,2,0,2,16,8
133,Printer Tractors,3,3,119,0,74.69,0,0,0,2,0,1
134,Printer Memory Modules,120,120,119,0,45.23,6,55,25,19,5,10
135,Printer Photoconductors,22,22,119,0,143.38,0,1,5,2,12,2
136,Printer Control Cards,12,12,119,0,251.13,0,1,2,1,4,4
137,Printer Roll Holders,9,9,119,0,41.28,0,5,0,0,1,3
138,Printer Stackers,9,9,119,0,257.5,0,0,0,0,2,7
139,Printer Staples,3,3,119,0,21.8,0,1,1,0,0,1
140,Printer Trays,107,107,131,0,110.35,7,9,12,26,35,18
141,Printer Drawers,8,8,131,0,114.58,0,2,1,1,4,0
142,Printer Finishers,3,3,130,0,889.99,0,0,0,0,1,2
143,Printer Duplex Units,24,24,130,0,124.94,1,0,4,3,6,10
144,Printer Staplers,3,3,130,0,90.22,0,1,0,0,2,0
145,Printer Transfer Rollers,168,168,129,0,86.08,28,31,14,23,62,10
146,Printer Transfer Belts,20,20,129,0,127.44,0,3,1,2,14,0
147,Printer Transfer Units,14,14,129,0,143.32,0,0,2,4,7,1
148,English Dictionaries,70,70,67,0,59.82,2,10,23,14,6,15
149,Foreign Language Translators,247,247,67,0,125.17,11,19,43,16,68,90
150,Foreign Language Dictionaries,175,175,67,0,171.16,4,7,11,16,74,63
151,Thesauri,22,22,67,0,56.8,1,5,5,3,2,6
152,"Calendars, Planners & Personal Organizers",175,11036,1,8,17.88,1848,2508,682,150,39,5809
153,Printer Ink & Toner,319,20500,1,3,41.61,3686,6044,4387,2538,1551,2294
154,"Labels, Indexes & Stamps",7,8183,1,10,15.01,3914,2088,635,182,71,1293
155,Education & Crafts,5,5433,1,21,26.28,2038,1442,478,241,197,1037
156,Presentation Boards,2,1723,1,9,65.46,261,402,259,182,227,392
157,Filing Products,69,2621,1,6,21.45,640,930,412,112,30,497
158,Paper,82,12954,1,9,17.15,3971,4106,923,350,116,3488
159,Desk Accessories & Workspace Organizers,58,13390,1,22,29.38,2887,3993,1465,669,450,3926
160,Cutting & Measuring Devices,41,1106,1,4,41.22,362,215,128,68,80,253
161,Store Signs & Displays,3,1407,1,3,40.98,256,374,327,171,97,182
162,Writing & Correction Supplies,7,15852,1,10,28.89,5880,3758,1354,749,683,3428
163,Binders & Binding Systems,32,2317,1,4,27.41,668,817,234,77,80,441
164,"Forms, Recordkeeping & Money Handling",8,5745,1,20,23.92,2059,1550,515,143,185,1293
165,"Tape, Adhesives & Fasteners",1,2917,1,11,14.16,1600,744,130,52,28,363
166,Carrying Cases,82,401,1,4,34.72,57,103,67,32,20,122
167,Office Storage Supplies,60,523,1,4,33.66,56,183,98,65,15,106
168,"Envelopes, Mailers & Shipping Supplies",9,4710,1,10,31.5,1034,1513,956,353,192,662
169,Staplers & Punches,0,956,1,8,24.5,313,274,97,34,30,208
170,Time Clocks & Cards,18,326,1,3,120.13,47,67,37,16,90,69
171,Time Clocks,237,237,170,0,159.84,34,29,19,9,89,57
172,Time Cards,55,55,170,0,20.79,12,25,12,2,0,4
173,Time Card Racks,16,16,170,0,48.9,0,8,3,4,1,0
174,Manual Staplers,0,637,169,2,25.75,168,208,67,28,16,150
175,Paper Drills,6,6,169,0,108.03,0,1,0,1,3,1
176,Staples,174,174,169,0,10.56,99,35,11,1,1,27
177,Staple Guns,11,11,169,0,39.84,1,1,5,1,1,2
178,Plier & Clipper Staplers,28,28,169,0,16.91,4,14,4,0,0,6
179,Staple Removers,64,64,169,0,11.45,37,7,2,3,0,15
180,Electric & Battery Operated Staplers,11,11,169,0,84.72,0,2,4,0,4,1
181,Punch & Stapler Combos,25,25,169,0,81.79,4,6,4,0,5,6
182,Desktop Staplers,542,542,174,0,20.92,160,175,48,16,8,135
183,Heavy-Duty Staplers,95,95,174,0,50.29,8,33,19,12,8,15
184,Postal Scales,377,377,168,0,70.42,47,96,56,30,52,96
185,Mail Bags & Transit Sacks,0,52,168,2,28.15,16,12,10,3,3,8
186,Packing Materials,298,1042,168,6,23.28,302,327,144,67,22,180
187,Envelopes,81,1371,168,12,21.09,373,497,258,72,10,161
188,Mailers,12,1437,168,4,26.13,253,517,406,112,15,134
189,Literature Organizers,301,301,168,0,78.03,23,27,71,66,71,43
190,Paper Folders,25,25,168,0,275.57,0,1,0,1,13,10
191,Mail Sorters,63,63,168,0,28.47,4,26,7,1,1,24
192,Envelope & Stamp Moisteners,29,29,168,0,9.81,15,6,3,0,0,5
193,Automatic Letter Openers,4,4,168,0,173.83,0,0,0,0,3,1
194,Envelope Mailers,787,787,188,0,24.0,180,270,196,53,9,79
195,Box Mailers,571,571,188,0,28.3,63,226,193,49,4,36
196,Tube Mailers,43,43,188,0,34.65,6,11,11,6,2,7
197,Media Mailers,24,24,188,0,27.02,4,7,4,3,0,6
198,Business Envelopes,301,301,187,0,22.57,88,92,61,25,1,34
199,Coin & Small Parts Envelopes,0,46,187,2,21.88,6,23,13,1,0,3
200,Booklet & Catalog Envelopes,0,128,187,2,30.09,12,46,40,10,3,17
201,Expansion & Jumbo Envelopes,38,38,187,0,36.48,5,11,11,6,2,3
202,Clasp Envelopes,74,74,187,0,19.04,19,31,11,3,0,10
203,Packing List Envelopes,21,21,187,0,22.68,6,7,4,2,0,2
204,Pay & Expense Envelopes,9,9,187,0,15.53,3,3,1,0,0,2
205,Forms & Check Envelopes,66,66,187,0,38.87,7,13,27,10,2,7
206,Interoffice & Routing Envelopes,14,14,187,0,28.6,1,2,9,0,0,2
207,Greeting Card Envelopes,500,500,187,0,16.4,169,201,63,13,2,52
208,Filing Envelopes,92,92,187,0,14.09,32,45,8,0,0,7
209,Legal Envelopes,1,1,187,0,12.93,0,1,0,0,0,0
210,Catalog Envelopes,103,103,200,0,28.33,9,36,34,6,2,16
211,Booklet Envelopes,25,25,200,0,36.47,3,10,6,4,1,1
212,Coin Envelopes,39,39,199,0,20.92,5,20,11,0,0,3
213,Small Parts Envelopes,7,7,199,0,26.8,1,3,2,1,0,0
214,Packing Tape,385,385,186,0,18.02,128,137,43,15,4,58
215,Cushioning Materials,74,74,186,0,35.4,6,23,21,3,4,17
216,Bubble Wrap,137,137,186,0,38.92,17,40,24,20,7,29
217,Stretch Film Dispensers,11,11,186,0,33.53,1,3,1,2,0,4
218,Stretch Film,61,61,186,0,46.61,3,15,14,18,2,9
219,Bubble Wrap Dispensers,76,76,186,0,18.4,23,32,11,2,0,8
220,Mail Bags,41,41,185,0,24.9,12,8,10,2,1,8
221,Transit Sacks,11,11,185,0,37.91,4,4,0,1,2,0
222,Storage File Boxes,400,400,167,0,30.48,42,147,72,53,7,79
223,Modular Storage Systems,25,25,167,0,61.79,2,8,4,1,4,6
224,Storage Crates,23,23,167,0,16.86,6,8,5,0,0,4
225,Filing Crates & Posting Tubs,0,15,167,2,46.94,1,3,4,7,0,0
226,Posting Tubs,7,7,225,0,51.0,0,0,3,4,0,0
227,Filing Crates,8,8,225,0,43.38,1,3,1,3,0,0
228,Travel Portfolios,229,229,166,0,35.83,31,63,38,24,11,62
229,Easel Carrying Cases,9,9,166,0,34.57,3,1,3,0,1,1
230,Pad Holders,79,79,166,0,34.91,8,23,18,6,5,19
231,Label Maker Cases,2,2,166,0,28.82,0,0,2,0,0,0
232,"Clips, Clamps & Rings",0,594,165,3,10.1,352,124,23,4,2,89
233,Rubber Bands,308,308,165,0,7.8,199,83,1,0,0,25
234,Adhesives & Glue,7,491,165,5,15.83,285,113,18,11,9,55
235,Velcro & Mounting Products,0,295,165,3,11.34,188,53,15,5,1,33
236,Glue Guns & Sticks,0,77,165,1,13.86,48,17,3,1,1,7
237,Pins & Tacks,369,369,165,0,8.73,230,80,4,2,1,52
238,Tape,0,372,165,5,14.98,174,126,31,5,3,33
239,Tape Dispensers,1,262,165,2,38.78,83,73,20,22,11,53
240,Tag Fasteners & Bag Seals,88,88,165,0,14.81,29,44,9,1,0,5
241,Tag Attacher Guns,57,57,165,0,16.65,11,30,6,1,0,9
242,String & Twine,0,3,165,1,12.5,1,1,0,0,0,1
243,Packing String,3,3,242,0,12.5,1,1,0,0,0,1
244,Packaging Tape Dispensers,100,100,239,0,69.04,28,23,14,12,10,13
245,Office Tape Dispensers,161,161,239,0,17.3,54,50,6,10,1,40
246,Transparent Tape,265,265,238,0,14.8,139,75,22,4,2,23
247,Write-On Tape,18,18,238,0,21.96,7,9,0,0,1,1
248,Drafting Tape,10,10,238,0,6.86,7,2,0,0,0,1
249,Binding Tape,43,43,238,0,13.43,18,16,6,0,0,3
250,Shipping Label Tape,36,36,238,0,16.89,3,24,3,1,0,5
251,Glue Sticks,77,77,236,0,13.86,48,17,3,1,1,7
252,Magnetic Tape,65,65,235,0,12.55,36,10,4,2,0,13
253,Mounting Tape,200,200,235,0,11.3,130,40,10,2,1,17
254,Adhesive Putty,30,30,235,0,9.29,22,3,1,1,0,3
255,Liquid White Glues,214,214,234,0,17.18,143,38,4,3,7,19
256,Rubber Cement,24,24,234,0,29.69,12,7,1,2,1,1
257,Glue Sticks & Pens,163,163,234,0,8.89,111,24,2,3,0,23
258,Spray Adhesives,35,35,234,0,15.02,12,13,3,1,0,6
259,Film & Tape Dry Adhesives,48,48,234,0,25.48,5,29,6,2,1,5
260,Clips,462,462,232,0,9.91,278,88,16,4,1,75
261,Clamps,90,90,232,0,10.41,52,21,4,0,1,12
262,Rings,42,42,232,0,11.32,22,15,3,0,0,2
263,Account Books & Journals,8,301,164,3,19.28,73,127,48,6,2,45
264,Check Registers,86,86,164,0,6.62,59,12,1,0,0,14
265,Cash Registers & Supplies,0,199,164,3,123.12,34,19,17,24,71,34
266,Clipboards & Forms Holders,0,383,164,3,19.68,103,116,82,7,4,71
267,Key Tags & Chains,3079,3079,164,0,11.38,1384,768,115,20,3,789
268,Award & Certificate Supplies,1,137,164,3,15.18,72,35,16,0,2,12
269,Money Handling Products,4,689,164,12,45.19,175,163,85,24,55,187
270,Columnar Books & Pads,0,49,164,2,22.76,15,15,9,1,2,7
271,"Key Cabinets, Racks & Holders",3,109,164,2,48.0,15,25,14,19,10,26
272,Cash & Check Boxes,1,244,164,2,48.48,13,73,57,32,26,43
273,Mileage & Expense Forms,13,13,164,0,14.51,6,6,1,0,0,0
274,Human Resources Forms,0,68,164,3,21.01,16,28,12,2,1,9
275,Money & Rent Receipts,84,84,164,0,37.94,29,28,5,1,8,13
276,Sales & Invoice Forms,39,39,164,0,10.95,22,10,3,0,0,4
277,Accounting Forms,27,27,164,0,23.4,3,12,7,1,0,4
278,Visitor Registers,117,117,164,0,21.1,10,62,22,1,0,22
279,Ledger Posting Systems,0,45,164,3,20.17,7,25,8,1,0,4
280,Shipping & Receiving Forms,3,3,164,0,14.97,1,1,1,0,0,0
281,Legal Forms & Kits,35,35,164,0,17.13,11,17,6,1,0,0
282,Tax Record Books,30,30,164,0,24.76,8,7,6,3,0,6
283,Ledger Paper,18,18,279,0,19.72,1,13,3,0,0,1
284,Ledger Sheets,14,14,279,0,21.4,2,8,1,1,0,2
285,Columnar Sheets,13,13,279,0,19.59,4,4,4,0,0,1
286,Personnel Forms,13,13,274,0,10.88,6,7,0,0,0,0
287,Medical & Insurance Forms,24,24,274,0,23.56,7,10,5,1,1,0
288,Tax Forms,31,31,274,0,24.21,3,11,7,1,0,9
289,Security Lock Boxes,130,130,272,0,48.65,7,36,32,21,13,21
290,Cash Boxes,113,113,272,0,48.44,6,37,24,11,13,22
291,Cabinets,68,68,271,0,58.17,10,13,11,16,10,8
292,Racks,38,38,271,0,22.24,4,11,3,3,0,17
293,Pads,25,25,270,0,10.04,14,4,0,1,0,6
294,Books,24,24,270,0,33.26,1,11,9,0,2,1
295,Currency Bands & Straps,31,31,269,0,13.13,12,5,2,1,0,11
296,Cash Bags,132,132,269,0,16.51,58,27,14,0,3,30
297,Coin Counters & Sorters,135,135,269,0,76.17,9,33,19,4,19,51
298,Counterfeit Bill Detectors,55,55,269,0,43.14,21,8,7,2,6,11
299,Check Writers,87,87,269,0,40.51,14,22,28,6,6,11
300,Coin Storage & Shipping Boxes,61,61,269,0,15.57,16,36,3,0,0,6
301,Coin Changers,9,9,269,0,182.88,2,0,1,0,1,5
302,Deposit Ticket Holders,11,11,269,0,16.4,2,6,2,0,0,1
303,Coin Roll Wrappers,83,83,269,0,11.16,41,17,5,0,0,20
304,Check Sorters,2,2,269,0,0,0,0,0,0,0,2
305,Bill Counters,77,77,269,0,174.6,0,5,3,11,19,39
306,Wrapper & Band Sorter Racks,2,2,269,0,30.01,0,1,1,0,0,0
307,Awards & Certificates,97,97,268,0,13.29,59,24,6,0,1,7
308,Certificate Covers,15,15,268,0,11.98,11,2,2,0,0,0
309,Plaques,24,24,268,0,27.19,1,9,8,0,1,5
310,Clipboards,351,351,266,0,18.84,99,109,68,6,3,66
311,Job Ticket Holders,15,15,266,0,34.24,1,3,5,1,1,4
312,Forms Holders,17,17,266,0,24.55,3,4,9,0,0,1
313,Cash Registers,163,163,265,0,145.57,22,13,7,21,68,32
314,Cash Bags,21,21,265,0,20.89,9,4,6,1,0,1
315,Cash Trays,15,15,265,0,59.17,3,2,4,2,3,1
316,Record Books,235,235,263,0,18.94,57,104,34,2,2,36
317,Account Books,50,50,263,0,21.46,11,17,12,3,0,7
318,Payroll Books,8,8,263,0,9.96,4,4,0,0,0,0
319,Binders,151,1243,163,10,19.74,312,453,121,40,18,299
320,Binder Accessories,4,822,163,10,18.1,288,306,93,27,10,98
321,Report Covers,129,129,163,0,15.54,58,44,13,2,1,11
322,Binding Machines,91,91,163,0,253.16,0,7,5,6,51,22
323,"Sheet Protectors, Card & Photo Sleeves",290,290,320,0,15.53,103,118,16,10,2,41
324,Binding Covers & Paper,164,164,320,0,28.11,31,61,33,8,5,26
325,Combs & Spines,117,117,320,0,15.25,49,44,15,2,1,6
326,Sheet & Hole Reinforcements,49,49,320,0,18.77,18,18,11,0,1,1
327,Binder Pockets,104,104,320,0,15.7,43,31,14,1,1,14
328,Sheet Lifters,6,6,320,0,10.86,3,2,0,0,0,1
329,Binder Pouches,45,45,320,0,15.55,16,16,4,1,0,8
330,Binder Insert Strips,12,12,320,0,8.28,10,2,0,0,0,0
331,Cable & Screw Posts,30,30,320,0,15.97,14,12,0,3,0,1
332,Binding Bars,1,1,320,0,15.09,0,1,0,0,0,0
333,Round Ring Binders,431,431,319,0,16.27,138,155,27,8,6,97
334,View Binders,164,164,319,0,13.11,72,58,17,0,0,17
335,Data Binders,13,13,319,0,6.71,8,1,0,0,0,4
336,Post Binders,19,19,319,0,29.89,0,7,7,1,0,4
337,D-Ring Binders,209,209,319,0,17.12,43,103,22,4,0,37
338,Display Easel Binders,15,15,319,0,21.7,1,8,2,1,0,3
339,Punchless Binders,3,3,319,0,9.29,2,1,0,0,0,0
340,Padfolio Ring Binders,76,76,319,0,45.63,5,19,16,9,6,21
341,Portfolio & Case Ring Binders,126,126,319,0,28.67,19,37,16,8,4,42
342,Reference Ring Binders,36,36,319,0,28.08,2,19,2,4,1,8
343,Pencil Sharpeners,628,628,162,0,19.32,239,154,80,15,9,131
344,Pens & Refills,427,9719,162,9,37.14,3027,2371,968,634,610,2109
345,Pencils,63,2695,162,4,20.23,1065,648,180,71,51,680
346,Technical Drawing Supplies,0,251,162,3,13.52,126,66,14,5,2,38
347,Erasers & Correction Products,3,657,162,12,8.33,426,106,19,2,0,104
348,Pocket Protectors,24,24,162,0,12.73,9,9,3,0,0,3
349,Markers & Highlighters,66,1723,162,4,11.88,934,364,71,22,11,321
350,Multifunction Writing Instruments,122,122,162,0,14.01,40,33,17,0,0,32
351,China Markers,25,25,162,0,9.44,13,6,0,0,0,6
352,Chalk,1,1,162,0,29.75,0,0,1,0,0,0
353,Permanent Markers,748,748,349,0,12.29,420,157,36,14,5,116
354,Highlighters,480,480,349,0,11.18,262,86,11,3,4,114
355,Highlighter Tape,10,10,349,0,15.55,3,3,1,0,0,3
356,Erasable Markers,419,419,349,0,10.39,214,102,17,2,0,84
357,Standard Pencil Erasers,243,243,347,0,8.47,165,41,7,2,0,28
358,Correction Tape,122,122,347,0,8.36,78,26,1,0,0,17
359,Electric Erasers,20,20,347,0,11.05,9,2,2,0,0,7
360,Mechanical Pencil Eraser Refills,51,51,347,0,8.65,32,10,2,0,0,7
361,Correction Fluid,41,41,347,0,7.86,22,7,1,0,0,11
362,Pen-Style Erasers,19,19,347,0,8.42,13,5,0,0,0,1
363,Correction Pens,27,27,347,0,10.94,15,2,4,0,0,6
364,Pen Erasers,40,40,347,0,6.25,29,2,0,0,0,9
365,Cube Erasers,37,37,347,0,8.17,28,5,2,0,0,2
366,Pencil-Top Erasers,37,37,347,0,6.78,23,4,0,0,0,10
367,Erasers,15,15,347,0,7.72,9,2,0,0,0,4
368,Eraser Refills,2,2,347,0,4.39,1,0,0,0,0,1
369,Templates,128,128,346,0,13.57,56,39,7,3,0,23
370,Compasses,85,85,346,0,13.6,40,24,6,1,1,13
371,Protractors,38,38,346,0,13.23,30,3,1,1,1,2
372,Wooden Lead Pencils,656,656,345,0,12.52,211,173,15,8,1,248
373,Wooden Colored Pencils,340,340,345,0,22.11,117,108,35,17,9,54
374,Mechanical Pencil Leads,254,254,345,0,8.23,171,39,6,1,0,37
375,Mechanical Pencils,1382,1382,345,0,25.48,538,312,119,43,40,330
376,Ballpoint Pens,2654,2654,344,0,29.9,861,609,265,149,115,655
377,Rollerball Pens,2900,2900,344,0,36.74,863,767,312,207,185,566
378,Pen Refills,1237,1237,344,0,10.76,750,279,56,16,1,135
379,Porous-Point Pens,160,160,344,0,11.55,69,60,4,0,0,27
380,Counter Pens,47,47,344,0,10.57,28,15,1,1,0,2
381,Bottled Ink,259,259,344,0,15.43,58,153,20,3,0,25
382,Fountain Pens,1956,1956,344,0,78.82,258,377,243,242,297,539
383,Technical Pens,73,73,344,0,26.17,18,21,15,7,1,11
384,Calligraphy Pens,6,6,344,0,28.87,2,0,2,1,0,1
385,Store Sign Holders,280,280,161,0,54.04,40,42,70,65,38,25
386,Store Signs,1110,1110,161,0,36.99,216,329,255,103,55,152
387,Changeable Letter Boards,14,14,161,0,65.47,0,3,2,3,3,3
388,Paper Trimmers & Blades,63,438,160,3,73.57,77,79,75,53,73,81
389,Rulers & Tape Measures,359,359,160,0,9.58,216,52,16,5,0,70
390,Paper Roll Cutters,18,18,160,0,69.98,2,4,6,2,2,2
