id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
161,Adhesive Remover,22,22,150,0,30.16,5,9,4,3,1,0
162,Tile Cleaner,141,141,150,0,30.96,41,52,15,13,5,15
163,Adhesive Primer,22,22,150,0,15.35,7,12,2,0,0,1
164,Underlayments,70,70,150,0,74.96,6,16,13,14,16,5
165,Leveling Compounds,6,6,150,0,37.62,2,0,2,0,1,1
166,Finish Compound,22,22,150,0,46.99,0,8,5,6,3,0
167,Railings & Pickets,0,267,96,5,38.53,71,66,52,20,30,28
168,Gates,41,41,96,0,71.79,5,4,9,13,5,5
169,Hardware,0,26,96,1,95.18,2,2,4,9,9,0
170,Materials,12,84,96,4,50.52,6,10,23,25,4,16
171,Hardware Cloth,52,52,170,0,54.22,5,4,14,17,4,8
172,Plastic Decking,9,9,170,0,38.98,0,2,0,1,0,6
173,Solid Wood Decking,2,2,170,0,24.0,0,1,0,0,0,1
174,Wood Composite Decking,9,9,170,0,54.49,0,0,5,3,0,1
175,Decking Nails,26,26,169,0,95.18,2,2,4,9,9,0
176,Railings,45,45,167,0,35.41,8,9,15,4,3,6
177,Weatherproofing,47,47,167,0,42.4,12,10,9,4,4,8
178,Posts,20,20,167,0,30.54,4,3,7,2,1,3
179,Caps,150,150,167,0,36.39,47,43,20,10,19,11
180,Pickets,5,5,167,0,119.34,0,1,1,0,3,0
181,Interior Doors,5,63,95,3,82.82,1,12,12,16,16,6
182,"Garage Doors, Openers & Parts",8,1413,95,5,44.11,157,600,321,136,108,91
183,Exterior Doors,7,219,95,4,49.81,33,65,32,19,24,46
184,Door Frames,16,16,95,0,34.0,4,2,4,4,0,2
185,Door Sills,16,16,95,0,17.51,7,6,1,2,0,0
186,Screen Doors,151,151,183,0,38.2,16,55,31,15,9,25
187,Patio Doors,24,24,183,0,35.37,16,7,0,0,1,0
188,Storm Doors,20,20,183,0,166.38,0,2,0,0,7,11
189,Entry Doors,17,17,183,0,105.3,1,1,1,2,4,8
190,Keypads & Remotes,677,677,182,0,29.97,29,399,149,40,16,44
191,Garage Doors,153,153,182,0,50.02,17,50,38,18,19,11
192,Hardware,253,253,182,0,53.82,56,60,49,45,25,18
193,Opener System Parts,112,112,182,0,24.83,32,32,38,8,1,1
194,Opener Systems,211,211,182,0,85.49,23,56,45,23,47,17
195,Swinging Doors,23,23,181,0,103.64,0,4,2,7,9,1
196,Folding Doors,21,21,181,0,92.08,0,2,6,4,6,3
197,Panel Doors,14,14,181,0,51.5,1,4,3,5,1,0
198,Telescoping Ladders,77,77,82,0,189.64,0,1,1,15,51,9
199,Accessories,144,144,82,0,72.26,7,25,32,27,28,25
200,Stepladders,390,390,82,0,161.2,0,10,49,82,178,71
201,Extension Ladders,100,100,82,0,279.36,2,0,1,6,77,14
202,Ventilation Fans,691,691,81,0,130.22,12,44,68,164,338,65
203,Thermostats & Accessories,3,774,81,2,80.27,39,128,193,160,185,69
204,Furnace Parts & Accessories,107,2412,81,9,56.4,77,331,860,671,206,267
205,Weatherproofing,10,514,81,4,45.4,169,140,95,38,45,27
206,"Registers, Grilles & Vents",1046,1046,81,0,31.14,202,413,226,79,41,85
207,Heaters & Accessories,948,948,81,0,151.81,48,89,99,101,349,262
208,Ducting,542,542,81,0,55.47,93,147,121,78,73,30
209,HVAC Controls,255,255,81,0,61.14,12,49,52,32,31,79
210,Window Insulation Kits,299,299,205,0,50.69,93,83,54,23,33,13
211,Weather Stripping,117,117,205,0,45.89,55,31,10,3,11,7
212,Pipe Coverings,38,38,205,0,25.77,10,8,15,5,0,0
213,Garage Door Seals,50,50,205,0,27.2,11,15,13,7,0,4
214,Furnace Filters,1818,1818,204,0,53.53,46,217,733,574,117,131
215,Furnace Humidifiers,35,35,204,0,130.53,6,7,5,3,12,2
216,Fans,29,29,204,0,44.6,0,10,8,8,2,1
217,Heating Elements,8,8,204,0,79.02,1,0,1,3,3,0
218,Relays,74,74,204,0,41.5,7,11,27,6,6,17
219,Filters,67,67,204,0,52.31,4,13,21,22,4,3
220,Motors,78,78,204,0,115.59,0,2,2,18,26,30
221,Ignitors,129,129,204,0,33.82,4,51,33,8,4,29
222,Circuit Boards,67,67,204,0,88.15,4,3,3,4,13,40
223,Thermostats,23,696,203,2,82.79,23,107,182,153,169,62
224,Accessories,75,75,203,0,53.38,16,21,11,7,14,6
225,Programmable,640,640,223,0,84.29,22,95,160,145,161,57
226,Nonprogrammable,33,33,223,0,40.51,0,10,16,4,2,1
227,Personal Protective Equipment,150,11818,7,10,29.8,3070,3973,1939,758,520,1558
228,Safes,46,663,7,6,83.7,91,179,76,81,132,104
229,Fire Safety,1,666,7,7,49.23,63,191,164,119,70,59
230,Household Sensors & Alarms,431,532,7,2,62.58,57,132,128,77,72,66
231,First Aid Kits,233,233,7,0,23.82,74,76,36,16,5,26
232,Emergency & Survival Kits,7,658,7,2,27.39,238,166,56,39,35,124
233,Emergency Survival Kits,629,629,232,0,26.34,234,158,49,38,30,120
234,Emergency Food Supplies,22,22,232,0,59.03,3,4,6,1,5,3
235,Gas Detectors & Alarms,16,16,230,0,95.37,1,4,6,3,1,1
236,Water Detectors & Alarms,85,85,230,0,52.99,8,34,19,9,11,4
237,Smoke Detectors & Fire Alarms,234,234,229,0,38.59,21,90,51,42,12,18
238,Carbon Monoxide Detectors,116,116,229,0,56.23,9,29,31,22,14,11
239,Fire Extinguishers,187,187,229,0,50.8,24,51,37,28,27,20
240,Fire Extinguisher Mounts & Brackets,24,24,229,0,35.32,4,7,4,3,1,5
241,Combination Smoke & Carbon Monoxide Detectors,60,60,229,0,49.03,3,12,27,12,4,2
242,Fire Escape Ladders,29,29,229,0,103.57,2,0,6,8,10,3
243,Combination Gas & Carbon Monoxide Detectors,15,15,229,0,62.64,0,1,8,4,2,0
244,Wall Safes,111,111,228,0,118.26,11,16,9,20,37,18
245,Cabinet Safes,180,180,228,0,148.03,3,20,31,39,58,29
246,Diversion & Can Safes,128,255,228,1,18.91,73,134,21,4,3,20
247,Safe Accessories,22,22,228,0,37.82,4,6,5,2,2,3
248,Drop Slot Safes,22,22,228,0,114.63,0,0,2,9,8,3
249,Hotel Safes,27,27,228,0,106.55,0,1,4,5,13,4
250,Diversion Safes,127,127,246,0,24.1,32,64,14,3,3,11
251,Hand & Arm Protection,10,4687,227,3,22.94,1106,1783,821,213,81,683
252,Protective Workwear,106,1381,227,7,35.81,252,417,261,136,82,233
253,Ergonomic Supports,6,454,227,2,26.04,62,191,116,21,9,55
254,Hearing Protection,95,264,227,2,34.62,60,99,45,21,8,31
255,Eye Protection,125,2532,227,3,17.45,1118,779,180,97,47,311
256,Head Protection,33,1089,227,4,46.52,269,296,212,126,111,75
257,Respiratory Protection,0,444,227,3,41.1,72,178,94,30,40,30
258,Face Protection,0,211,227,3,33.01,55,55,51,17,12,21
259,Fall Protection,0,360,227,4,101.5,19,62,73,71,114,21
260,Safety Footwear,21,246,227,3,35.73,22,75,72,17,8,52
261,Boot & Shoe Covers,65,65,260,0,32.06,14,21,22,2,2,4
262,Safety Boots,129,129,260,0,41.96,2,40,40,14,6,27
263,Safety Shoes,31,31,260,0,27.88,0,6,9,0,0,16
264,Safety Harnesses,109,109,259,0,142.58,2,7,15,23,58,4
265,Fall Arrest Kits,117,117,259,0,87.42,10,26,32,15,28,6
266,Restraint Ropes & Lanyards,81,81,259,0,84.63,6,12,16,22,18,7
267,Safety Clips,53,53,259,0,70.85,1,17,10,11,10,4
268,Safety Masks,161,161,258,0,31.18,38,44,39,13,9,18
269,Safety Face Shields,42,42,258,0,42.42,13,10,10,4,3,2
270,Beard Covers,8,8,258,0,16.52,4,1,2,0,0,1
271,Respirators,350,350,257,0,40.53,52,142,78,23,32,23
272,Cartridges & Filters,91,91,257,0,39.08,20,36,15,7,7,6
273,Respirator Parts,3,3,257,0,220.51,0,0,1,0,1,1
274,Hard Hats,500,500,256,0,27.15,92,188,125,50,6,39
275,Welding Helmets,410,410,256,0,84.08,63,76,75,72,105,19
276,Hard Hat Accessories,78,78,256,0,7.19,60,12,0,0,0,6
277,"Caps, Hoods & Hairnets",68,68,256,0,14.7,34,13,9,3,0,9
278,Safety Goggles & Glasses,2279,2279,255,0,17.47,1016,699,169,80,46,269
279,Eye Protection Accessories,89,89,255,0,14.26,37,40,3,3,0,6
280,Eyewear Retainers,39,39,255,0,7.32,28,6,0,0,0,5
281,Safety Ear Muffs,136,136,254,0,32.85,20,63,25,12,3,13
282,Ear Protection Accessories,33,33,254,0,39.15,12,13,2,2,3,1
283,Kneepads,319,319,253,0,28.25,32,132,91,16,7,41
284,Back Supports,129,129,253,0,21.44,29,54,25,5,2,14
285,Safety Vests & Jackets,0,939,252,2,38.09,171,294,178,113,66,117
286,Coveralls,69,69,252,0,34.23,13,19,15,7,3,12
287,Chemical Splash Apparel,46,46,252,0,43.53,4,17,5,2,1,17
288,Lab Coats & Jackets,172,172,252,0,25.44,17,43,32,6,2,72
289,Controlled Environment Disposable Apparel,11,11,252,0,32.62,2,4,3,0,1,1
290,Gowns,6,6,252,0,88.51,0,1,1,1,2,1
291,Safety Aprons,32,32,252,0,28.49,2,12,13,0,1,4
292,Safety Vests,746,746,285,0,26.97,169,276,119,66,18,98
293,Safety Jackets,193,193,285,0,79.51,2,18,59,47,48,19
294,"Lab, Safety & Work Gloves",18,4654,251,11,22.8,1092,1776,819,213,78,676
295,Oven Mitts,4,4,251,0,16.14,1,1,1,0,0,1
296,Sleeves,19,19,251,0,48.87,10,3,1,0,2,3
297,Safety Work Gloves,4011,4011,294,0,21.69,982,1478,720,150,49,632
298,Chemical Resistant Gloves,41,41,294,0,32.54,3,20,7,6,2,3
299,Controlled Environment Gloves,11,11,294,0,39.75,0,7,1,1,1,1
300,Welding Gloves,177,177,294,0,19.49,16,118,31,3,0,9
301,Cut Resistant Gloves,128,128,294,0,32.9,19,52,20,23,4,10
302,Disposable Gloves,165,191,294,2,30.97,54,73,20,25,13,6
303,Impact Reducing Gloves,26,26,294,0,25.56,3,5,13,0,0,5
304,Cleanroom Gloves,1,1,294,0,28.94,0,0,1,0,0,0
305,Glove Liners,20,20,294,0,21.07,12,4,0,1,1,2
306,Anti-Vibration Gloves,19,19,294,0,20.71,0,12,3,0,0,4
307,Cryogenic Gloves,11,11,294,0,113.45,0,0,1,2,7,1
308,Non-Sterile Gloves,19,19,302,0,23.57,3,12,1,1,1,1
309,Sterile Gloves,7,7,302,0,57.45,2,2,0,1,2,0
310,Light Bulbs,190,13652,6,8,20.17,5915,3861,1522,554,301,1499
311,Testers,4,2335,6,4,76.83,501,503,370,294,463,204
312,"Breakers, Load Centers & Fuses",0,1319,6,4,32.0,530,288,208,129,86,78
313,Electric Motors,98,991,6,3,90.35,147,97,145,234,292,76
314,"Cords, Adapters & Multi-Outlets",1,1339,6,2,27.06,487,371,213,121,42,105
315,Door Chimes & Bells,42,964,6,4,33.27,149,325,251,81,46,112
316,Outlets & Accessories,11,812,6,5,24.48,284,303,117,40,28,40
317,Light Sockets,589,589,6,0,10.56,406,110,23,6,2,42
318,Switches,146,2477,6,2,29.54,656,767,531,207,89,227
319,"Electrical Boxes, Conduit & Fittings",42,810,6,6,30.03,289,233,135,79,41,33
320,Wall Plates & Accessories,0,3961,6,2,11.92,1636,1816,108,25,9,367
321,Tools & Hardware,0,195,6,2,45.89,50,51,27,35,21,11
322,Plugs,526,526,6,0,19.36,195,181,93,28,4,25
323,Recessed Lighting,6,458,6,3,37.03,74,163,128,34,26,33
324,Power Strips,363,363,6,0,27.44,82,117,91,19,11,43
325,Timers,145,145,6,0,40.08,28,50,23,16,14,14
326,Cables,296,296,6,0,55.12,101,77,51,20,40,7
327,Electrical Wire,626,626,6,0,30.31,216,190,93,52,35,40
328,Home Automation Devices,9,102,6,2,88.81,6,12,30,26,26,2
329,Electrical Connectors,4,24,6,2,12.75,16,3,3,1,0,1
330,Ballasts,190,190,6,0,33.04,25,86,35,13,11,20
331,Split-Bolt Connectors,18,18,329,0,11.32,13,3,2,0,0,0
332,Cam-Type Connectors,2,2,329,0,39.12,0,0,1,1,0,0
333,Modules,79,79,328,0,57.59,6,12,26,24,9,2
334,Gateways & Controllers,14,14,328,0,187.77,0,0,3,2,9,0
335,Trim,287,287,323,0,35.74,59,95,82,17,12,22
336,Housings,74,74,323,0,36.48,10,30,21,6,6,1
337,Housing & Trim Kits,91,91,323,0,42.44,4,37,22,11,8,9
338,Cable Staples,34,34,321,0,7.53,28,2,2,0,0,2
339,Cable Insertion & Extraction Tools,42,161,321,3,53.97,22,49,25,35,21,9
340,Fish Tape,60,60,339,0,46.18,7,23,9,9,8,4
341,Punchdown Tools,50,50,339,0,55.8,5,15,12,12,5,1
342,Pulling Grips,9,9,339,0,67.63,2,1,1,3,2,0
343,Wall Plates,3950,3950,320,0,11.94,1626,1815,108,25,9,367
344,Wall Plate Screws,11,11,320,0,4.76,10,1,0,0,0,0
345,Outlet Boxes,344,344,319,0,30.49,131,90,54,32,23,14
346,Electrical Boxes,256,256,319,0,34.71,60,88,57,28,12,11
347,Conduit Fittings,106,106,319,0,24.69,59,21,10,10,3,3
348,Conduit,20,20,319,0,40.67,5,6,2,5,2,0
349,Brackets,30,30,319,0,13.53,14,13,2,1,0,0
350,Conduit Mounts,12,12,319,0,13.43,7,1,1,1,0,2
351,Wall Switches,0,2114,318,4,29.54,572,629,470,178,74,191
352,Plug-In Switches,1,217,318,2,26.37,44,107,32,18,8,8
353,Timers,143,143,352,0,26.47,27,77,20,7,7,5
354,Dimmers,73,73,352,0,25.96,17,30,11,11,1,3
355,Timer Switches,446,446,351,0,32.87,47,153,126,32,20,68
356,Dimmer Switches,811,811,351,0,37.99,160,243,205,104,44,55
357,Light Switches,784,784,351,0,18.82,362,206,108,36,10,62
358,Motion-Activated Switches,73,73,351,0,30.94,3,27,31,6,0,6
359,Standard Outlets,228,228,316,0,27.53,84,79,39,7,11,8
360,Outlet Covers,97,97,316,0,15.52,36,47,6,5,0,3
361,Outlet Switches,338,338,316,0,24.54,145,95,45,21,12,20
362,RV Receptacles,42,42,316,0,32.42,5,24,6,3,3,1
363,Ground Fault Circuit Interrupter Outlets,96,96,316,0,23.86,8,57,20,4,2,5
364,Kits,228,228,315,0,35.33,33,85,55,14,15,26
365,Chimes,257,257,315,0,47.94,19,71,75,47,25,20
366,Transformers,17,17,315,0,14.8,4,10,2,0,0,1
367,Push Buttons,420,420,315,0,23.37,89,148,108,17,5,53
368,Extension Cords,1031,1031,314,0,31.17,302,303,186,113,41,86
369,Adapters & Multi-Outlets,0,307,314,2,12.85,185,68,27,8,0,19
370,Multi-Outlets,105,105,369,0,11.98,66,21,10,2,0,6
371,Adapters,202,202,369,0,13.31,119,47,17,6,0,13
372,Fan Motors,725,725,313,0,99.5,54,59,114,205,244,49
373,Mounts & Accessories,0,141,313,3,34.02,65,29,19,13,11,4
374,Permanent Magnet Motors,27,27,313,0,78.44,10,4,2,2,9,0
375,Accessories,68,68,373,0,11.03,55,9,1,0,2,1
376,Controls,70,70,373,0,51.1,9,20,17,13,8,3
377,Mounts,3,3,373,0,166.01,1,0,1,0,1,0
378,Fuses,106,600,312,6,11.56,405,111,37,11,6,30
379,Circuit Breakers,215,566,312,6,42.79,101,150,142,91,43,39
380,Circuit Breaker Panels,93,93,312,0,94.65,7,13,18,22,31,2
381,Accessories,1,60,312,4,36.93,17,14,11,5,6,7
382,Grounding Bars,24,24,381,0,18.02,10,10,2,0,1,1
383,Safety Switches,18,18,381,0,53.56,4,1,5,3,3,2
384,Meter Sockets,16,16,381,0,56.0,2,2,4,2,2,4
385,Hubs,1,1,381,0,0.99,1,0,0,0,0,0
386,Ground Fault Circuit Interrupters,45,45,379,0,57.35,1,11,13,14,4,2
387,Miniature Circuit Breakers,30,30,379,0,30.71,9,5,8,2,2,4
388,Thermal Circuit Breakers,40,40,379,0,26.55,15,8,2,8,1,6
389,Magnetic Circuit Breakers,144,144,379,0,48.77,20,33,48,25,11,7
390,Thermal-Magnetic Circuit Breakers,76,76,379,0,46.67,13,25,15,12,8,3
391,Arc Fault Circuit Breakers,16,16,379,0,58.64,0,0,12,3,1,0
392,Cartridge Fuses,255,255,378,0,6.15,229,17,1,2,1,5
393,Plug Fuses,24,24,378,0,20.08,16,7,0,0,1,0
394,Fuse Blocks & Fuse Holders,0,95,378,2,17.67,37,34,16,4,0,4
