id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
71,Hair Regrowth Treatments,1028,1028,50,0,35.77,117,319,264,109,37,182
72,Shampoos,287,287,50,0,25.32,39,124,56,18,5,45
73,Conditioners,168,168,50,0,19.15,48,68,21,10,0,21
74,Hair Sprays,3452,3452,47,0,18.01,790,1437,440,50,13,722
75,"Creams, Gels & Lotions",4388,4388,47,0,18.6,1030,1770,540,100,16,932
76,Curl Enhancers,582,582,47,0,23.03,107,223,93,32,6,121
77,Hair Extensions & Wigs,2,10050,47,3,38.29,1604,2522,2296,876,640,2112
78,Mousses & Foams,961,961,47,0,17.76,226,436,115,20,1,163
79,Braid Maintenance,121,121,47,0,13.83,50,37,7,3,0,24
80,Pomades & Waxes,1245,1245,47,0,17.21,259,580,137,25,2,242
81,Hair Styling Serums,1045,1045,47,0,19.91,252,398,150,47,2,196
82,Hair Extensions,4540,4540,77,0,42.61,902,798,863,561,388,1028
83,Wigs,4855,4855,77,0,36.88,533,1527,1288,305,246,956
84,Hairpieces,653,653,77,0,19.81,169,197,145,9,6,127
85,Irons,30,3596,45,3,54.55,106,525,784,489,289,1403
86,Scissors,546,546,45,0,56.25,88,97,96,77,63,125
87,Hair Dryers,1595,1595,45,0,71.9,41,182,309,235,242,586
88,Hair Cutting Kits,193,193,45,0,36.09,30,54,45,10,8,46
89,Combs,1148,1148,45,0,10.76,529,292,57,3,0,267
90,Hair Rollers,655,655,45,0,19.29,262,116,78,29,10,160
91,Brushes,2397,2397,45,0,22.77,771,709,189,92,72,564
92,Hot-Air Brushes,99,99,45,0,43.87,4,17,29,5,5,39
93,Braiders,84,84,45,0,47.79,27,10,10,10,11,16
94,Styling Accessories,13,10170,45,9,11.53,4530,2319,470,80,22,2749
95,Diffusers,153,153,45,0,15.65,56,41,6,5,1,44
96,Hair Pins,626,626,94,0,9.24,348,113,21,5,0,139
97,Hair Drying Towels,253,253,94,0,21.85,53,74,38,3,5,80
98,Headbands,3321,3321,94,0,12.0,1526,782,152,37,10,814
99,Clips,2341,2341,94,0,8.76,1132,326,50,6,1,826
100,Ponytail Holders,1220,1220,94,0,8.49,648,231,25,1,0,315
101,Barrettes,854,854,94,0,12.06,344,287,29,7,1,186
102,Decorative Combs,710,710,94,0,19.69,143,273,108,19,4,163
103,Hair Sticks,349,349,94,0,14.69,87,137,32,0,0,93
104,Claws,485,485,94,0,10.31,240,96,15,2,1,131
105,Flattening Irons,2430,2430,85,0,61.91,57,289,463,351,238,1032
106,Curling Irons,1089,1089,85,0,41.39,46,227,303,132,50,331
107,Crimping Irons,47,47,85,0,53.64,0,5,14,3,1,24
108,Lips,83,11333,3,6,14.84,3907,2894,1028,174,9,3321
109,Makeup Sets,1388,1388,3,0,38.37,168,232,231,89,54,614
110,Eyes,46,12698,3,7,15.4,4331,3286,1144,230,36,3671
111,Face,4,12365,3,6,23.09,2525,3394,2496,554,71,3325
112,Makeup Palettes,402,402,3,0,29.15,46,108,39,25,10,174
113,Nails,59,13772,3,5,10.19,8121,2591,448,141,42,2429
114,Body,36,1071,3,6,14.21,554,179,72,14,9,243
115,Makeup Remover,13,624,3,3,17.58,178,191,86,17,0,152
116,Eyes,432,432,115,0,16.89,129,134,49,11,0,109
117,Face,176,176,115,0,18.38,44,54,34,4,0,40
118,Lips,3,3,115,0,28.97,2,0,0,1,0,0
119,Temporary Tattoos,504,504,114,0,13.69,290,68,32,4,6,104
120,Concealer,53,53,114,0,21.75,8,10,6,2,0,27
121,Body Glitter,152,152,114,0,11.8,81,19,4,0,1,47
122,Body Paint,228,228,114,0,11.17,145,30,10,0,2,41
123,Henna,5,5,114,0,14.66,2,0,1,0,0,2
124,Bronzing Powder,93,93,114,0,24.07,11,48,12,7,0,15
125,Nail Polish,11183,11183,113,0,10.49,6547,2153,382,129,36,1936
126,Nail Art,1607,1607,113,0,7.43,1057,171,23,5,4,347
127,Nail Polish Remover,327,327,113,0,9.5,177,86,8,1,0,55
128,Top & Base Coats,550,550,113,0,11.42,293,157,28,3,2,67
129,Nail Thickening Solution,46,46,113,0,7.12,34,4,2,0,0,6
130,Foundation,5472,5472,111,0,26.22,951,1469,1192,343,56,1461
131,Bronzers & Highlighters,944,944,111,0,21.03,226,229,171,39,3,276
132,Foundation Primers,656,656,111,0,25.22,92,152,204,23,1,184
133,Blush,1628,1628,111,0,17.65,423,486,219,33,3,464
134,Concealers & Neutralizers,1600,1600,111,0,20.05,378,491,305,39,3,384
135,Powder,2061,2061,111,0,21.66,455,567,405,77,5,552
136,Eyeliner,3095,3095,110,0,12.21,1257,824,160,25,2,827
137,Eye Shadow,5038,5038,110,0,15.2,1708,1139,438,98,16,1639
138,Mascara,2644,2644,110,0,17.47,800,724,319,57,6,738
139,Liner & Shadow Combinations,414,414,110,0,15.28,156,105,62,4,0,87
140,Eyebrow Color,1001,1001,110,0,20.18,244,349,109,34,9,256
141,Concealer & Base,226,226,110,0,20.29,52,79,33,6,3,53
142,Glitter & Shimmer,234,234,110,0,12.97,108,48,19,6,0,53
143,Lipstick,5770,5770,108,0,15.89,1884,1574,603,107,4,1598
144,Lip Liners,809,809,108,0,13.16,319,210,71,6,0,203
145,Lip Glosses,3818,3818,108,0,12.83,1453,857,229,42,3,1234
146,Lipstick Primers,79,79,108,0,13.58,35,18,7,1,0,18
147,Lip Plumpers,399,399,108,0,20.52,61,106,67,7,0,158
148,Lip Stains,375,375,108,0,14.89,137,113,40,5,1,79
149,Makeup Brushes & Tools,2,5944,2,7,17.7,2344,1554,478,171,74,1323
150,Mirrors,26,1356,2,2,34.5,206,315,191,103,66,475
151,Bags & Cases,64,5411,2,7,27.17,977,1243,690,222,123,2156
152,Nail Tools,87,7170,2,12,16.59,3250,1424,535,238,82,1641
153,Cotton & Swabs,1,291,2,2,12.53,146,61,15,4,3,62
154,Hair Coloring Tools,26,329,2,5,11.55,196,73,14,4,2,40
155,"Brushes, Combs & Needles",52,52,154,0,6.03,42,3,0,0,0,7
156,Hair Color Removers,31,31,154,0,20.94,11,15,1,0,1,3
157,"Caps, Foils & Wraps",112,112,154,0,12.61,62,27,8,3,0,12
158,Hair Color Mixing Bowls,25,25,154,0,7.35,18,4,0,0,0,3
159,Applicator Bottles,83,83,154,0,10.11,53,16,4,1,0,9
160,Cotton Swabs,193,193,153,0,12.57,102,43,11,1,2,34
161,Cotton Balls,97,97,153,0,12.47,44,17,4,3,1,28
162,Nail Art Equipment,1671,1671,152,0,10.74,1049,234,78,35,7,268
163,Sets & Kits,1028,1028,152,0,29.8,273,228,118,72,32,305
164,Clippers & Trimmers,726,726,152,0,16.43,265,187,73,19,4,178
165,Nail Brushes,351,351,152,0,9.68,196,73,8,0,1,73
166,Nail Files & Buffers,919,919,152,0,14.27,409,237,47,24,7,195
167,Nail Dryers,355,355,152,0,48.18,53,53,77,62,20,90
168,Foot Rasps,153,153,152,0,15.78,64,40,14,1,1,33
169,Cuticle Scissors,139,139,152,0,18.46,50,29,24,4,1,31
170,Spa Slippers,247,247,152,0,21.53,40,46,14,11,1,135
171,Cuticle Pushers,117,117,152,0,9.7,68,27,7,0,0,15
172,Toe Separators,181,181,152,0,11.06,103,37,15,0,0,26
173,False Nails,1196,1196,152,0,9.98,648,218,51,9,1,269
174,Travel Cases & Holders,703,703,151,0,22.95,173,188,70,18,16,238
175,Train Cases,366,366,151,0,81.52,11,25,50,47,52,181
176,Tote Bags,1008,1008,151,0,30.32,125,272,156,53,23,379
177,Toiletry Bags,684,684,151,0,32.7,86,144,124,57,17,256
178,Cosmetic Bags,2001,2001,151,0,21.19,333,438,234,43,12,941
179,Refillable Containers,519,519,151,0,13.62,222,145,49,4,2,97
180,Brush Bags,74,74,151,0,19.68,16,21,8,2,0,27
181,Makeup Mirrors,1252,1252,150,0,35.43,191,279,175,101,65,441
182,Shower Mirrors,78,78,150,0,25.53,7,27,14,1,1,28
183,Brushes & Applicators,2546,2546,149,0,21.16,765,782,295,99,32,573
184,"Puffs, Sponges & Wedges",315,315,149,0,12.83,155,71,14,6,1,68
185,Sharpeners,80,80,149,0,11.57,52,12,3,2,1,10
186,Eyelash Tools,28,1956,149,2,12.72,976,525,107,28,7,313
187,Blotting Paper,121,121,149,0,11.12,52,28,6,0,0,35
188,Sets & Kits,593,593,149,0,16.6,280,83,24,22,12,172
189,Treatment Tools,11,331,149,2,40.21,63,53,29,14,21,151
190,Face Cleansing Brushes,213,213,189,0,43.65,26,25,18,10,14,120
191,Blemish Tools,107,107,189,0,39.08,33,24,11,4,7,28
192,Curlers,312,312,186,0,12.36,124,73,20,2,0,93
193,Fake Eyelashes & Adhesives,1616,1616,186,0,12.67,844,442,84,24,7,215
194,Face,1378,28075,1,8,34.61,3479,7552,6320,2642,953,7129
195,Body,225,18831,1,1,22.84,3892,6277,3144,919,194,4405
196,Eyes,264,2979,1,11,34.13,313,762,703,353,72,776
197,Sun,112,6118,1,4,25.73,842,1929,1116,214,82,1935
198,Sets & Kits,1505,1505,1,0,52.06,55,210,258,158,78,746
199,Hands & Nails,130,5742,1,6,17.98,1700,1735,591,132,48,1536
200,Maternity,254,254,1,0,33.31,21,65,55,28,5,80
201,Hand Creams & Lotions,2248,2248,199,0,17.27,554,757,250,41,4,642
202,Hand Soaps,1420,1420,199,0,17.78,310,414,138,40,2,516
203,Nail Treatments,182,1083,199,5,14.43,492,302,95,21,6,167
204,Paraffin Baths,206,206,199,0,57.12,33,44,43,14,35,37
205,Cuticle Care,36,521,199,3,14.35,237,155,47,11,0,71
206,Moisturizing Gloves,134,134,199,0,13.83,46,39,12,1,0,36
207,Cuticle Removers,80,80,205,0,13.72,35,27,3,2,0,13
208,Cuticle Creams & Oils,363,363,205,0,15.13,156,105,39,8,0,55
209,Cuticle Repair,42,42,205,0,10.44,24,16,1,0,0,1
210,Nail Repair,162,162,203,0,15.45,71,37,11,6,1,36
211,Nail Strengthening,447,447,203,0,12.62,212,125,40,4,0,66
212,Growth Formula,228,228,203,0,15.19,102,66,23,6,0,31
213,Nail Whitening,29,29,203,0,16.07,10,9,2,1,0,7
214,Ridge Filler,35,35,203,0,8.75,22,8,1,0,0,4
215,Skin Protection,2170,2828,197,1,23.46,418,836,529,80,20,945
216,Self-Tanners & Bronzers,2307,2307,197,0,30.14,271,776,439,110,59,652
217,Tanning Oils,573,573,197,0,22.46,59,215,94,17,2,186
218,After Sun,298,298,197,0,17.85,78,77,44,5,0,94
219,Sports,658,658,215,0,18.49,138,290,101,12,3,114
220,Dark Circle Treatments,797,797,196,0,37.21,68,168,192,102,20,247
221,Creams,469,469,196,0,34.23,48,146,135,70,12,58
222,Gels,63,63,196,0,41.67,2,20,15,14,3,9
223,Puffiness Treatments,707,707,196,0,38.77,54,154,163,77,28,231
224,Masks & Pillows,0,43,196,1,15.36,5,34,0,0,0,4
225,Masks,270,270,196,0,16.49,79,64,34,5,0,88
226,Serums,127,127,196,0,38.03,7,35,36,22,3,24
227,Complexes,68,68,196,0,39.18,6,12,23,17,1,9
228,Rollers & Pens,52,52,196,0,23.49,7,25,9,3,0,8
229,Combinations,93,93,196,0,28.8,7,34,39,7,0,6
230,Fillers,26,26,196,0,34.32,1,7,11,4,0,3
231,Pillows,43,43,224,0,15.36,5,34,0,0,0,4
232,Moisturizers,36,18606,195,4,22.85,3864,6238,3121,913,194,4276
233,Lotions,11792,11792,232,0,23.46,2329,3953,2041,609,138,2722
234,Creams,2446,2446,232,0,28.11,392,723,475,189,40,627
235,Oils,2497,2497,232,0,18.58,771,884,381,80,10,371
236,Body Butter,1836,1836,232,0,18.01,367,666,214,32,5,552
237,Creams & Moisturizers,4064,7327,194,4,36.11,701,1897,1876,867,240,1746
238,Toners & Astringents,1328,1328,194,0,26.48,165,485,281,67,19,311
239,Treatments & Masks,5177,8485,194,4,38.22,879,1997,1794,909,339,2567
240,Cleansers,4511,6275,194,4,23.61,1147,1918,1268,271,55,1616
241,Oils & Serums,1440,1440,194,0,37.86,98,437,455,217,55,178
242,Exfoliators & Scrubs,10,1140,194,3,24.63,199,370,244,64,7,256
243,Sunscreens & Self Tanners,0,180,194,2,23.77,39,61,48,9,1,22
244,Sets & Kits,522,522,194,0,58.14,20,105,159,103,67,68
245,Sunscreens,129,129,243,0,22.21,32,49,29,6,1,12
246,Self Tanners,51,51,243,0,28.22,7,12,19,3,0,10
247,Scrubs,879,879,242,0,22.78,174,298,171,33,5,198
248,Exfoliators,155,155,242,0,29.62,17,47,44,17,1,29
249,Polishes,96,96,242,0,33.24,7,23,26,13,1,26
250,Bars,88,88,240,0,12.33,47,30,8,0,0,3
251,Washes,548,548,240,0,19.83,136,230,122,9,3,48
252,Gels,529,529,240,0,28.9,65,160,153,34,9,108
253,Cloths & Towelettes,599,599,240,0,15.21,215,173,48,14,2,147
254,Masks,2366,2366,239,0,26.89,436,682,517,151,40,540
255,Acids & Peels,181,722,239,5,29.91,56,269,193,55,13,136
256,Pore Cleansing Strips,50,50,239,0,9.62,31,14,1,0,0,4
257,Microdermabrasion,170,170,239,0,57.02,16,55,33,19,22,25
258,Salicylic Acid,153,153,255,0,24.28,28,66,38,8,2,11
259,Glycolic Acid,224,224,255,0,28.49,17,94,63,14,5,31
260,Retinol,76,76,255,0,31.18,4,27,27,8,0,10
261,Lactic Acid,64,64,255,0,21.45,2,41,19,0,0,2
262,Alpha Beta,24,24,255,0,48.22,0,2,13,7,1,1
263,Fluids & Lotions,11,1975,237,2,32.79,251,659,581,241,55,188
264,Tinted Moisturizers,136,136,237,0,31.2,17,37,45,14,4,19
265,Night Creams,654,654,237,0,37.69,66,196,158,92,30,112
266,Day Creams,498,498,237,0,37.44,55,141,135,83,16,68
267,Lotions,1711,1711,263,0,33.4,219,556,500,220,50,166
268,Fluids,253,253,263,0,28.74,31,101,76,20,5,20
