id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
82,Movado,324,324,0,0,823.54,0,0,0,0,35,289
83,Fifty Watches Under $50,78,78,0,0,37.62,0,6,13,1,1,57
84,DKNY Watches,406,406,0,0,127.25,0,0,0,40,104,262
85,Longines Watches,67,67,0,0,875.39,0,0,0,0,16,51
86,Hamilton Watches,375,375,0,0,583.41,0,0,0,0,159,216
87,Nike Watches,372,372,0,0,93.43,0,0,5,20,17,330
88,Victorinox Swiss Army Watches,1,1,0,0,0,0,0,0,0,0,1
89,W,0,4385,0,19,68.56,27,159,346,170,179,3504
90,Wedding Party Gifts,413,4081,0,4,90.89,336,813,413,259,467,1793
91,Swatch Watches,742,742,0,0,93.07,0,0,33,148,126,435
92,GUESS? Watches,906,906,0,0,125.18,0,1,1,201,226,477
93,Armitron,779,779,0,0,58.58,1,6,86,172,10,504
94,Invicta,5959,5959,0,0,160.96,1,11,123,1174,1524,3126
95,O,0,4604,0,18,134.07,14,78,204,310,642,3356
96,V,0,7274,0,21,87.35,6,93,520,693,469,5493
97,Versace,70,70,0,0,841.91,0,0,0,0,15,55
98,Oris Watches,135,135,0,0,871.32,0,0,0,0,18,117
99,Breitling Watches,113,113,0,0,278.6,0,0,0,0,5,108
100,Designer Shoes & Handbags,10239,10239,0,0,184.5,3,11,48,518,1920,7739
101,Annie,835,835,0,0,39.31,3,55,61,47,0,669
102,Omega Watches,215,215,0,0,509.0,0,0,0,0,3,212
103,Girl's Athletic Watches,25,25,0,0,82.52,1,5,5,4,5,5
104,X,0,1450,0,1,23.1,11,368,76,10,0,985
105,Contemporary Designer Jewelry,3452,3452,0,0,63.62,15,129,861,344,182,1921
106,U,0,3513,0,7,98.47,7,63,145,122,201,2975
107,Rolex Watches,88,88,0,0,0,0,0,0,0,0,88
108,Summer Promo,334,334,0,0,60.64,0,3,12,13,6,300
109,Adio,55,55,0,0,34.43,0,0,2,1,0,52
110,Collectible Watches,352,352,0,0,278.53,1,2,2,33,104,210
111,Cartier Watches,70,70,0,0,0,0,0,0,0,0,70
112,Emporio Armani,222,222,0,0,238.99,0,0,0,0,115,107
113,Q,0,2829,0,1,36.15,3,192,232,65,14,2323
114,Y,0,1117,0,2,58.84,7,32,98,57,18,905
115,Ring Settings,28,28,0,0,0,0,0,0,0,0,28
116,Summer Event,665,665,0,0,31.54,8,13,44,7,0,593
117,adidas Originals,812,812,0,0,65.07,0,0,11,53,0,748
118,Spring Promo,463,463,0,0,74.48,0,0,14,22,4,423
119,Paylak,69,69,0,0,27.91,6,34,11,13,0,5
120,Orient,379,379,0,0,201.37,0,0,1,26,114,238
121,Full Price,1135,1135,0,0,81.16,0,4,19,49,25,1038
122,Z,0,1073,0,8,108.9,10,43,37,36,42,905
123,Plain Silver Jewelry,1485,1485,0,0,44.04,1,207,426,99,47,705
124,Aerosoles,1945,1945,0,0,47.91,0,30,66,80,0,1769
125,0-9,0,1254,0,7,114.92,0,6,18,147,187,896
126,Winter Event,108,108,0,0,41.2,0,0,4,0,0,104
127,ACORN,922,922,0,0,44.98,0,24,28,26,2,842
128,Arnette,180,180,0,0,83.62,0,0,3,57,19,101
129,Wolf Designs,152,152,0,0,214.78,0,10,6,14,37,85
130,Boy's Athletic Watches,33,33,0,0,111.61,1,10,3,4,11,4
131,ESQ by Movado,96,96,0,0,0,0,0,0,0,0,96
132,Nixon Watches,546,546,0,0,166.04,0,1,35,99,256,155
133,Arche,291,291,0,0,318.77,0,0,0,0,42,249
134,Aetrex,323,323,0,0,107.81,0,1,1,6,12,303
135,Akademiks,193,193,0,0,25.87,3,26,18,2,0,144
136,Calvin Klein Test Store,0,1264,0,3,70.45,0,33,62,134,52,983
137,WF Inheritance Test Women's CK Custom Store,733,907,0,1,66.72,0,5,53,104,22,723
138,Michele Watches,205,205,0,0,404.16,0,0,0,5,65,135
139,Spring Event,251,251,0,0,62.43,0,8,12,31,5,195
140,Altama,45,45,0,0,99.74,0,0,1,2,3,39
141,Armani,9,9,0,0,207.0,0,0,0,0,2,7
142,IWC Watches,22,22,0,0,0,0,0,0,0,0,22
143,A. Marinelli,123,123,0,0,30.58,0,3,5,0,0,115
144,Anuschka,210,210,0,0,166.99,0,2,10,34,109,55
145,Angel,138,138,0,0,37.41,4,6,62,2,0,64
146,Allrounder by Mephisto,113,113,0,0,149.07,0,0,0,4,25,84
147,Burberry Watches,147,147,0,0,414.53,0,0,0,0,84,63
148,Aquatalia by Marvin K.,544,544,0,0,263.06,0,0,0,3,99,442
149,Sale Price,236,236,0,0,268.84,0,0,0,0,9,227
150,Motorcycle & ATV Casual Footwear,0,1673,0,2,58.51,1,20,60,65,17,1510
151,Invicta Early Bird Sale,1,1,0,0,0,0,0,0,0,0,1
152,Allen Edmonds,326,326,0,0,236.96,5,2,2,3,36,278
153,adidas Watches,327,327,0,0,66.05,0,0,23,88,4,212
154,Arturo Chiang,122,122,0,0,88.12,0,0,4,7,5,106
155,Lego,112,112,0,0,36.22,0,36,9,4,6,57
156,ALL BLACK,377,377,0,0,57.55,2,7,43,26,8,291
157,Journey Diamond Jewelry,16,16,0,0,0,0,0,0,0,0,16
158,Aussie Dogs,79,79,0,0,110.84,0,0,0,4,8,67
159,Apepazza,121,121,0,0,121.32,0,2,6,5,11,97
160,Avenger Safety Footwear,26,26,0,0,100.0,0,0,0,0,1,25
161,Vestal,253,253,0,0,132.59,0,5,15,37,85,111
162,Affliction,219,219,0,0,58.82,0,3,31,30,6,149
163,Game Time,179,179,0,0,42.66,0,10,116,28,0,25
164,alexis hudson,8,8,0,0,0,0,0,0,0,0,8
165,Abas,36,36,0,0,0,0,0,0,0,0,36
166,Aquaz,2,2,0,0,0,0,0,0,0,0,2
167,ASGI,30,30,0,0,116.33,0,0,0,0,3,27
168,Momentum,267,267,0,0,177.1,0,5,18,4,160,80
169,Sets & Gift Sets,39,39,0,0,114.02,0,0,0,1,4,34
170,Alberto Fermani,14,14,0,0,0,0,0,0,0,0,14
171,Anyi Lu,41,41,0,0,297.73,0,0,0,2,14,25
172,Aaneta,7,7,0,0,0,0,0,0,0,0,7
173,Amy Jo Gladstone,10,10,0,0,0,0,0,0,0,0,10
174,Aroma Home,7,7,0,0,21.58,0,3,0,0,0,4
175,Alpro,41,41,0,0,53.75,0,2,5,2,1,31
176,Amalfi by Rangoni,169,169,0,0,98.31,0,0,1,27,10,131
177,Personalized Products,20,20,0,0,80.75,0,4,2,5,8,1
178,Ananas,4,4,0,0,0,0,0,0,0,0,4
179,Diplomat,100,100,0,0,160.25,0,2,16,29,36,17
180,Area Forte,139,139,0,0,255.69,0,0,0,0,7,132
181,Wenger Swiss Military,22,22,0,0,114.5,0,0,0,1,1,20
182,Australia Luxe Collective,46,46,0,0,97.22,0,0,2,0,1,43
183,Agatha Ruiz de la Prada,17,17,0,0,0,0,0,0,0,0,17
184,ARA,207,207,0,0,120.16,0,0,3,13,14,177
185,A.J. Morgan,45,45,0,0,24.0,0,10,0,0,0,35
186,A2Z Racer Gear,5,5,0,0,0,0,0,0,0,0,5
187,Akribos Watches,449,449,0,0,92.4,0,0,24,213,159,53
188,Ash,179,179,0,0,148.6,0,0,2,8,26,143
189,Allison Scott,3,3,0,0,0,0,0,0,0,0,3
190,Aster,6,6,0,0,0,0,0,0,0,0,6
191,A.Testoni,45,45,0,0,368.5,0,0,0,0,6,39
192,Alexandra Neel,1,1,0,0,0,0,0,0,0,0,1
193,Almarino,10,10,0,0,0,0,0,0,0,0,10
194,Ann Marino,84,84,0,0,44.83,0,1,6,1,0,76
195,A.B.S Silver Label,2,2,0,0,0,0,0,0,0,0,2
196,A-Line,106,106,0,0,64.35,0,1,23,50,2,30
197,Alejandro Ingelmo,7,7,0,0,399.96,0,0,0,0,1,6
198,Athena Alexander,126,126,0,0,47.44,0,1,25,10,0,90
199,Andrea Jovine,6,6,0,0,70.0,0,0,0,2,0,4
200,Amiana,77,77,0,0,63.5,0,0,7,9,1,60
201,Abbi New York,2,2,0,0,0,0,0,0,0,0,2
202,Aura,3,3,0,0,0,0,0,0,0,0,3
203,Juicy Couture,127,127,0,0,143.27,0,0,7,30,69,21
204,Ice-Watch,158,158,0,0,87.27,0,1,13,67,26,51
205,Auri,35,35,0,0,80.24,0,0,5,4,2,24
206,Limited-time Offer,12,12,0,0,0,0,0,0,0,0,12
207,Antelope,133,133,0,0,115.7,0,0,1,6,11,115
208,Alife,33,33,0,0,58.55,0,0,3,4,0,26
209,Antik Batik,7,7,0,0,49.95,0,0,2,0,0,5
210,XOXO Watches,350,350,0,0,20.53,0,279,14,0,0,57
211,ACOPA,1,1,0,0,0,0,0,0,0,0,1
212,U-Boat,28,28,0,0,0,0,0,0,0,0,28
213,Amy Kathryn,5,5,0,0,0,0,0,0,0,0,5
214,Breda,662,662,0,0,29.22,3,53,94,0,0,512
215,Premier Designer Jewelry,152,152,0,0,377.06,0,0,0,4,46,102
216,Glycine,9,9,0,0,909.69,0,0,0,0,1,8
217,Azura,27,27,0,0,70.96,0,0,0,1,0,26
218,La Mer Collections,92,92,0,0,102.73,0,0,0,35,24,33
219,Red Line/a_line,319,319,0,0,72.48,0,1,51,194,30,43
220,Swiss Military Calibre,95,95,0,0,394.26,0,0,0,0,8,87
221,Eterna,1,1,0,0,0,0,0,0,0,0,1
222,ALDO,223,223,0,0,43.12,0,10,27,8,3,175
223,U.S. Polo Assn.,2,2,0,0,30.0,0,0,1,0,0,1
224,Andrew Marc,14,14,0,0,210.66,0,0,0,0,11,3
225,Vince Camuto,74,74,0,0,166.92,0,0,1,10,45,18
226,Shoes,1570,1570,150,0,52.55,1,20,55,64,9,1421
227,Boots,103,103,150,0,121.91,0,0,5,1,8,89
228,Boots,174,174,137,0,76.29,0,0,14,18,12,130
229,Shoes,1195,1195,136,0,76.07,0,5,58,134,52,946
230,Jeans,65,65,136,0,26.34,0,28,2,0,0,35
231,Jewelry,4,4,136,0,32.0,0,0,2,0,0,2
232,7 For All Mankind,1120,1120,125,0,117.54,0,3,15,130,175,797
233,310 Motoring,12,12,125,0,17.99,0,1,0,0,0,11
234,1803,10,10,125,0,99.99,0,0,0,2,0,8
235,80%20,62,62,125,0,98.1,0,0,0,3,4,55
236,7eye,28,28,125,0,98.52,0,2,0,12,8,6
237,1.4.3. Girl,9,9,125,0,34.49,0,0,3,0,0,6
238,7 Chi,13,13,125,0,0,0,0,0,0,0,13
239,ZOO YORK,525,525,122,0,21.76,10,38,21,3,0,453
240,Zodiac,116,116,122,0,537.63,0,3,0,2,9,102
241,Zengara,40,40,122,0,41.46,0,0,4,0,0,36
242,zinc,24,24,122,0,46.81,0,0,2,0,0,22
243,Zamberlan,53,53,122,0,232.76,0,0,0,1,10,42
244,Zumfoot,17,17,122,0,0,0,0,0,0,0,17
245,ZiGiny,284,284,122,0,100.43,0,2,10,26,23,223
246,Z7,14,14,122,0,63.81,0,0,0,4,0,10
247,Yellow Box,1046,1046,114,0,44.04,7,32,98,54,2,853
248,Yin,71,71,114,0,209.08,0,0,0,3,16,52
249,Quiksilver,2829,2829,113,0,36.15,3,192,232,65,14,2323
250,UGG,1534,1534,106,0,153.91,3,12,6,55,188,1270
251,Unlisted,434,434,106,0,46.47,0,2,37,14,0,381
252,UNIONBAY,897,897,106,0,25.65,4,45,64,2,0,782
253,ULU,17,17,106,0,0,0,0,0,0,0,17
254,Unisa,73,73,106,0,29.99,0,0,2,0,0,71
255,umi,415,415,106,0,48.56,0,4,36,44,0,331
256,United Nude,143,143,106,0,139.72,0,0,0,7,13,123
257,XOXO,1450,1450,104,0,23.1,11,368,76,10,0,985
258,Versace,267,267,96,0,238.15,0,0,1,8,108,150
259,Via Spiga,536,536,96,0,126.97,0,1,5,36,75,419
260,VANELi,741,741,96,0,63.51,1,5,61,49,18,607
261,Vasque,404,404,96,0,108.7,0,0,0,16,18,370
262,Vitalio Vera,147,147,96,0,48.63,0,0,42,13,0,92
263,Vince Camuto,1835,1835,96,0,100.1,0,13,114,132,183,1393
264,Volatile,1098,1098,96,0,48.21,4,16,118,75,6,879
265,Vision Street Wear,23,23,96,0,62.5,0,0,1,1,0,21
266,Vera Bradley,1477,1477,96,0,57.22,1,51,155,261,18,991
267,Vivanz,21,21,96,0,120.0,0,0,0,0,2,19
268,Vogue,74,74,96,0,85.52,0,2,2,24,4,42
269,Vistana,21,21,96,0,49.33,0,0,8,13,0,0
270,VOX,33,33,96,0,0,0,0,0,0,0,33
271,Veggies,30,30,96,0,15.31,0,5,0,0,0,25
272,Venettini,42,42,96,0,74.62,0,0,0,6,0,36
273,Versani,40,40,96,0,192.76,0,0,0,0,2,38
274,Velvet Angels,51,51,96,0,183.18,0,0,0,1,6,44
275,Vibram,351,351,96,0,77.17,0,0,6,58,12,275
276,Vincent,47,47,96,0,44.95,0,0,1,0,0,46
277,Vael Project,2,2,96,0,0,0,0,0,0,0,2
278,Vuarnet,34,34,96,0,135.78,0,0,6,0,17,11
279,Oakley,1990,1990,95,0,133.9,7,41,85,173,512,1172
280,Onex,245,245,95,0,74.27,0,0,5,17,2,221
281,Old Friend,141,141,95,0,50.9,0,1,8,10,0,122
282,Original Penguin,737,737,95,0,52.61,7,31,63,34,20,582
283,Oh!,47,47,95,0,129.95,0,0,0,6,5,36
284,Ocean Minded,118,118,95,0,37.27,0,3,13,1,0,101
285,oh DEER!,98,98,95,0,224.99,0,0,0,0,2,96
286,One of 2,47,47,95,0,86.04,0,0,1,3,1,42
287,Osiris,313,313,95,0,63.68,0,1,14,18,2,278
288,Oilily,27,27,95,0,0,0,0,0,0,0,27
289,Oboz,68,68,95,0,90.78,0,1,0,2,2,63
290,OTBT,374,374,95,0,80.56,0,0,14,39,8,313
291,Old Gringo,265,265,95,0,454.98,0,0,0,0,68,197
292,olsenHaus,58,58,95,0,143.81,0,0,0,7,5,46
293,Oliver Peoples,25,25,95,0,302.74,0,0,0,0,7,18
294,Oryany Handbags,35,35,95,0,241.61,0,0,0,0,4,31
295,Ossington,15,15,95,0,119.87,0,0,1,0,4,10
296,Orciani,1,1,95,0,0,0,0,0,0,0,1
297,Gifts for the Bridesmaids,1201,1201,90,0,128.72,7,50,116,70,97,861
298,Gifts for the Bride,2165,2165,90,0,90.29,222,517,314,120,289,703
299,Gifts for the Groomsmen,448,448,90,0,44.9,100,182,23,47,27,69
300,Gifts for the Groom,171,171,90,0,29.85,73,3,8,13,4,70
301,Wenger,353,353,89,0,164.0,0,3,12,14,88,236
302,Wilson,126,126,89,0,42.79,7,9,11,13,2,84
303,Wolverine,880,880,89,0,72.35,4,28,18,20,29,781
304,Woodlore,7,7,89,0,29.47,1,0,4,0,0,2
305,Western Chief,652,652,89,0,33.82,2,14,37,2,0,597
306,Willits,70,70,89,0,40.99,0,2,19,1,0,48
307,Walking Cradles,424,424,89,0,76.29,0,0,10,29,6,379
308,Woolrich,975,975,89,0,45.24,11,51,134,69,10,700
309,Wild Diva,442,442,89,0,26.2,1,35,59,0,0,347
310,Warmbat,19,19,89,0,0,0,0,0,0,0,19
311,Wellco,81,81,89,0,133.29,0,0,1,7,10,63
312,Whiting & Davis,73,73,89,0,146.33,0,0,0,12,34,27
313,World Industries,37,37,89,0,47.89,0,0,3,2,0,32
314,Wild Rose,165,165,89,0,26.04,1,16,28,0,0,120
315,Woolenstocks,16,16,89,0,23.56,0,1,0,0,0,15
316,Wall-E,1,1,89,0,0,0,0,0,0,0,1
317,Wash,5,5,89,0,0,0,0,0,0,0,5
318,Wanted,19,19,89,0,34.97,0,0,7,0,0,12
319,Worishofer,40,40,89,0,42.35,0,0,3,1,0,36
320,Three-Stone Jewelry,492,492,80,0,147.3,26,22,68,43,62,271
321,Five-Stone Jewelry,115,115,80,0,112.36,21,11,16,3,14,50
322,Seven-Stone Jewelry,19,19,80,0,97.12,0,0,6,0,3,10
323,IZOD,1653,1653,72,0,33.69,26,131,171,43,11,1271
324,Irish Setter,327,327,72,0,158.52,0,0,0,3,21,303
325,IPATH,77,77,72,0,50.85,0,0,12,6,0,59
326,indigo by Clarks,15,15,72,0,37.99,0,0,1,0,0,14
327,Icon,123,123,72,0,47.44,1,8,6,2,2,104
328,Island Slipper,37,37,72,0,54.4,0,0,4,3,0,30
329,Impulse,32,32,72,0,117.9,0,0,3,5,5,19
330,Isaac Mizrahi,426,426,72,0,64.93,5,10,34,31,20,326
331,inge,16,16,72,0,163.99,0,0,0,0,4,12
332,Icebug,102,102,72,0,130.22,0,0,0,13,32,57
333,Irregular Choice,223,223,72,0,137.55,0,0,3,6,27,187
334,Inov-8,321,321,72,0,106.29,0,1,1,19,19,281
335,Island Surf,41,41,72,0,45.92,0,1,13,3,0,24
336,Impo,29,29,72,0,28.36,0,3,3,1,0,22
337,Initium,4,4,72,0,299.0,0,0,0,0,1,3
338,Ivanka Trump,529,529,72,0,89.15,0,7,18,51,38,415
339,Boys,400,400,70,0,21.08,72,102,36,9,2,179
340,Girls,793,793,70,0,21.18,84,167,104,6,2,430
341,Earrings,411,411,65,0,252.75,0,0,4,31,81,295
342,Diamonds,853,853,65,0,381.6,0,0,0,19,153,681
343,Wedding & Anniversary,97,97,65,0,411.38,0,0,0,8,18,71
344,Rings,158,158,65,0,340.76,0,0,0,2,23,133
345,Three-Stone Jewelry,35,35,65,0,518.75,0,0,0,0,4,31
346,Bracelets,65,65,65,0,91.58,0,0,1,0,2,62
347,Five-Stone Jewelry,6,6,65,0,0,0,0,0,0,0,6
348,Necklaces & Pendants,386,386,65,0,299.45,0,0,0,0,72,314
349,Heart-Shaped Jewelry,50,50,65,0,262.9,0,0,0,1,9,40
350,Journey Jewelry,16,16,65,0,0,0,0,0,0,0,16
351,Circle Jewelry,8,8,65,0,197.3,0,0,0,0,1,7
352,Pearls,21,21,65,0,259.4,0,0,0,4,6,11
353,Seven-Stone Jewelry,1,1,65,0,0,0,0,0,0,0,1
354,Silver,18,18,65,0,124.73,0,0,0,8,3,7
355,Justin Boots,334,334,56,0,130.5,0,1,1,3,11,318
356,Jaguar,11,11,56,0,116.99,0,0,1,1,2,7
357,Juicy Couture,1056,1056,56,0,100.19,0,10,68,115,121,742
358,Johnston & Murphy,520,520,56,0,135.53,6,3,16,12,83,400
359,Jambu,795,795,56,0,69.01,0,0,12,38,4,741
360,Josef Seibel,127,127,56,0,102.66,0,0,2,11,12,102
361,Jack Rogers,208,208,56,0,109.3,0,1,3,10,17,177
362,Jessica Simpson,3598,3598,56,0,67.1,20,40,211,245,99,2983
363,Joseph Abboud,167,167,56,0,108.58,2,12,6,15,16,116
364,Josmo,122,122,56,0,20.3,4,10,5,0,0,103
365,John Deere,508,508,56,0,29.76,10,89,20,9,5,375
366,jessica bennett,129,129,56,0,83.47,0,0,1,9,4,115
367,J.Renee,842,842,56,0,69.61,0,2,28,72,7,733
368,John Fluevog,407,407,56,0,215.06,0,0,0,3,59,345
369,Jumping Jacks,370,370,56,0,42.77,0,5,18,13,0,334
370,Joie,243,243,56,0,137.5,0,0,5,4,22,212
371,JUMP,361,361,56,0,55.04,0,2,22,22,1,314
372,J-41,192,192,56,0,57.25,0,0,16,14,0,162
373,Joan & David Collection,179,179,56,0,117.89,0,0,3,22,28,126
374,Junior Drake,41,41,56,0,104.99,0,0,0,2,2,37
375,JiMarti,71,71,56,0,33.78,1,22,35,4,0,9
376,Joy Chen,52,52,56,0,118.6,0,0,0,2,4,46
377,justsweet,10,10,56,0,0,0,0,0,0,0,10
378,Jacqueline Jarrot,6,6,56,0,0,0,0,0,0,0,6
379,Jessica Jensen,8,8,56,0,0,0,0,0,0,0,8
380,Jalda,26,26,56,0,0,0,0,0,0,0,26
381,Jo Ghost,77,77,56,0,427.0,0,0,0,0,2,75
382,Jessica McClintock,70,70,56,0,30.63,0,6,9,2,0,53
383,Just Cavalli,62,62,56,0,152.57,0,0,1,7,15,39
384,Jhung Yuro,1,1,56,0,44.96,0,0,1,0,0,0
385,Joseph Griffin,79,79,56,0,90.72,0,0,1,5,4,69
386,Jean Paul Gaultier,2,2,56,0,0,0,0,0,0,0,2
387,John Varvatos,121,121,56,0,136.53,0,0,6,14,30,71
388,Joseph Allen,25,25,56,0,19.66,2,0,1,0,0,22
389,JP and Mattie,10,10,56,0,0,0,0,0,0,0,10
390,Jesselli Couture,6,6,56,0,39.0,0,0,1,0,0,5
391,Merrell,3848,3848,55,0,92.71,0,2,22,128,54,3642
392,MUK LUKS,394,394,55,0,31.98,3,17,42,3,2,327
393,Maui Jim,353,353,55,0,225.53,1,0,0,1,204,147
394,Montrail,179,179,55,0,96.5,0,0,3,14,6,156
395,Magnum,234,234,55,0,83.95,0,6,3,19,8,198
396,Mizuno,1477,1477,55,0,86.85,3,10,26,36,65,1337
397,Muck Boot,302,302,55,0,137.04,0,0,1,5,14,282
398,Minnetonka,925,925,55,0,58.22,1,3,22,43,2,854
399,Mootsies Tootsies,205,205,55,0,31.03,3,3,34,0,0,165
400,MIA,839,839,55,0,72.87,2,16,34,28,19,740
401,Mudd,56,56,55,0,27.98,0,2,1,0,0,53
402,Mezlan,159,159,55,0,234.69,0,0,0,0,15,144
403,Matisse,273,273,55,0,81.45,3,4,6,7,11,242
404,Mark Nason,124,124,55,0,143.52,0,0,1,6,4,113
405,Michael Antonio,1577,1577,55,0,55.62,2,30,91,134,11,1309
406,Moda Spana,161,161,55,0,59.57,0,0,2,4,0,155
407,Marc Jacobs,91,91,55,0,122.94,0,7,1,4,10,69
408,Martinez Valero,124,124,55,0,112.92,0,0,3,8,12,101
409,Me Too,310,310,55,0,54.36,0,2,39,29,0,240
410,MICHAEL Michael Kors,627,627,55,0,166.76,0,0,12,51,106,458
