id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
68,Wastebasket Bags,82,82,60,0,25.33,28,19,13,7,2,13
69,Large Kitchen Bags,94,94,60,0,24.72,9,30,28,2,0,25
70,Cups,807,807,59,0,35.64,173,168,134,131,37,164
71,Straws,661,661,59,0,12.82,343,106,48,8,5,151
72,Stemware,47,47,59,0,30.36,11,10,10,6,2,8
73,Plates,628,628,58,0,25.57,198,130,69,58,14,159
74,Forks,184,184,58,0,16.88,78,33,26,10,0,37
75,Knives,144,144,58,0,28.74,40,37,29,15,6,17
76,Spoons,181,181,58,0,20.18,63,40,28,14,1,35
77,Bowls,157,157,58,0,24.08,52,35,23,15,3,29
78,Sporks,11,11,58,0,15.42,2,5,1,0,0,3
79,Dusting,2,795,27,3,19.68,232,236,84,26,11,206
80,Mopping,4,918,27,3,23.06,217,297,116,41,20,227
81,Sweeping,0,468,27,3,17.79,128,153,53,6,4,124
82,Sponges,446,446,27,0,11.31,215,98,20,6,0,107
83,Brushes,1033,1033,27,0,13.28,492,230,47,18,4,242
84,Squeegees,174,174,27,0,16.2,64,58,19,1,1,31
85,Caddies,44,44,27,0,18.25,12,15,5,2,0,10
86,Gloves,57,1067,27,3,26.06,255,388,87,98,31,208
87,Latex Gloves,447,447,86,0,25.53,122,138,17,36,14,120
88,Vinyl Gloves,187,187,86,0,21.55,62,51,29,17,1,27
89,Nitrile Gloves,376,376,86,0,29.94,57,181,37,44,16,41
90,Dustpans,170,170,81,0,16.71,63,49,11,4,2,41
91,Accessories,6,46,81,1,15.4,24,11,3,0,1,7
92,Brooms,56,252,81,3,19.11,41,93,39,2,1,76
93,Angle Brooms,81,81,92,0,17.05,16,33,14,0,0,18
94,Push Brooms,67,91,92,2,23.24,7,37,17,2,1,27
95,Hand Brooms,24,24,92,0,21.22,5,8,6,0,0,5
96,Outdoor Push Brooms,13,13,94,0,39.96,1,2,3,1,1,5
97,Indoor Push Brooms,11,11,94,0,21.55,2,3,2,0,0,4
98,Broom Handles & Heads,40,40,91,0,15.65,22,8,3,0,1,6
99,Accessories,27,288,80,2,18.33,103,95,24,6,6,54
100,Buckets,214,214,80,0,25.95,50,71,23,16,8,46
101,Wet Mops,412,412,80,0,24.47,64,131,68,17,5,127
102,Mop Heads & Sponges,0,243,99,2,18.11,87,78,20,5,5,48
103,Mop Handles,18,18,99,0,25.66,5,8,1,1,1,2
104,Replacement Heads,160,160,102,0,21.56,51,53,15,5,5,31
105,Refill Sponges,83,83,102,0,11.36,36,25,5,0,0,17
106,Feather Dusters,357,357,79,0,18.03,118,92,28,8,4,107
107,Dust Cloths,129,129,79,0,16.5,42,43,7,2,2,33
108,Dust Mops & Pads,307,307,79,0,21.69,71,101,49,16,4,66
109,Coin & Button Cell,1571,1571,26,0,7.66,1233,141,33,8,6,150
110,AAA,252,252,26,0,14.26,104,75,26,3,1,43
111,Rechargeable,1363,1363,26,0,24.19,353,485,199,79,29,218
112,C,61,61,26,0,13.56,27,20,7,0,0,7
113,AA,410,410,26,0,15.66,157,129,41,4,4,75
114,D,70,70,26,0,16.62,19,27,6,2,0,16
115,9V,117,117,26,0,15.71,54,33,7,7,0,16
116,6V,115,115,26,0,13.9,47,44,12,2,0,10
117,12V,558,558,26,0,44.11,47,178,111,62,44,116
118,AAAA,15,15,26,0,7.55,10,4,0,0,0,1
119,A,6,6,26,0,11.32,2,2,0,0,0,2
120,Massage & Relaxation,382,13129,7,7,31.77,3079,3353,1763,803,509,3622
121,Stress Reduction,1352,1352,7,0,28.44,273,343,219,59,38,420
122,"Allergy, Sinus & Asthma",62,1448,7,5,20.92,330,453,212,45,12,396
123,Incontinence & Ostomy,219,2712,7,5,36.88,296,744,722,497,74,379
124,First Aid,508,8069,7,11,25.02,2321,2333,1122,527,195,1571
125,Alternative Medicine,0,3439,7,9,40.77,857,813,517,220,237,795
126,Stimulants,592,592,7,0,31.98,55,142,138,35,10,212
127,Pain Relievers,173,7119,7,12,26.07,1506,2093,1152,388,151,1829
128,Foot Care,167,3282,7,7,20.95,751,1003,468,139,19,902
129,Smoking Cessation,88,1100,7,3,29.92,217,262,203,106,23,289
130,Women's Health,8,514,7,2,30.96,46,163,127,36,10,132
131,Sleep & Snoring,92,1700,7,4,21.86,406,546,201,54,22,471
132,Thermometers,39,413,7,4,39.1,129,86,67,12,22,97
133,Digestion & Nausea,88,1810,7,6,18.72,506,555,242,55,8,444
134,Cough & Cold,3,2068,7,4,16.43,624,611,220,32,7,574
135,Therapeutic Skin Care,1317,1317,7,0,26.07,205,475,225,82,17,313
136,Cold Sore & Fever Blister Treatments,42,42,7,0,23.19,8,10,4,1,1,18
137,Coughing & Sore Throats,34,749,134,2,14.09,260,215,70,9,1,194
138,Nasal Sprays & Drops,21,343,134,2,15.76,101,105,29,10,0,98
139,Cold & Flu Relief,924,924,134,0,18.87,243,272,117,13,6,273
140,Chest Rubs,49,49,134,0,13.07,20,17,4,0,0,8
141,Moisturizing Sprays,209,209,138,0,14.99,72,58,15,6,0,58
142,Decongestant Sprays,113,113,138,0,17.01,24,40,13,3,0,33
143,Cough Drops,479,479,137,0,13.7,173,123,51,6,0,126
144,Cough Syrups,236,236,137,0,14.98,78,83,17,3,1,54
145,Antacids,583,583,133,0,17.64,137,177,72,10,2,185
146,Gas Relief,209,209,133,0,16.93,75,64,31,5,0,34
147,Laxatives,624,624,133,0,20.77,172,204,92,32,4,120
148,Motion Sickness & Nausea,165,165,133,0,13.37,66,53,8,1,1,36
149,Diarrhea Relief,118,118,133,0,17.92,36,31,15,4,0,32
150,Lactose Intolerance,23,23,133,0,20.07,5,5,4,0,0,9
151,Ear,121,121,132,0,41.74,18,28,32,4,6,33
152,Oral,205,205,132,0,44.52,83,36,22,4,15,45
153,Basal Thermometers,41,41,132,0,20.66,9,15,6,2,0,9
154,Rectal,7,7,132,0,6.88,6,0,0,0,0,1
155,Medicinal Sleep Aids,822,822,131,0,22.09,203,299,107,23,9,181
156,Nasal Strips,45,45,131,0,23.53,8,16,6,1,1,13
157,Sleeping Masks,635,635,131,0,20.45,168,178,68,24,8,189
158,Snore Reducing Aids,28,106,131,1,15.78,18,38,9,0,0,41
159,Chin Strips,78,78,158,0,16.6,9,34,8,0,0,27
160,Menopause,366,366,130,0,32.41,25,107,95,30,6,103
161,Yeast Infection Treatments,140,140,130,0,26.79,21,53,30,6,3,27
162,Nicotine Gums & Lozenges,280,280,129,0,53.06,26,36,60,63,17,78
163,Nicotine Patches,56,56,129,0,42.51,0,11,18,8,2,17
164,Smokeless Inhalers,676,676,129,0,20.3,167,193,116,31,1,168
165,Inserts & Insoles,68,2656,128,4,21.9,542,814,401,133,13,753
166,Wart Removal,100,100,128,0,20.92,22,27,10,5,0,36
167,Corn & Callus Remover Cushions,133,133,128,0,12.45,66,30,5,0,2,30
168,Corn & Callus Trimmers,21,21,128,0,11.12,14,2,3,0,0,2
169,Bunion Pads,180,180,128,0,14.18,62,79,17,0,0,22
170,Diabetic Foot Care,26,26,128,0,40.46,3,6,2,0,2,13
171,Moleskin,3,3,128,0,24.95,0,1,0,0,0,2
172,Arch Supports,204,204,165,0,27.0,25,54,45,13,2,65
173,Insoles,1769,1769,165,0,23.43,298,508,294,96,7,566
174,Ball-of-Foot Cushions,155,155,165,0,11.92,69,55,5,0,0,26
175,Heel Cushions & Cups,465,465,165,0,18.13,141,179,53,19,2,71
176,Joint & Muscle Pain Relief,1,2049,127,2,29.37,308,642,440,151,48,460
177,Rubs & Ointments,730,730,127,0,23.15,165,255,109,32,14,155
178,Aspirin,213,213,127,0,13.34,68,56,19,1,0,69
179,Non-Aspirin,10,379,127,3,11.9,147,133,16,1,0,82
180,Oral Pain Relief,38,674,127,4,17.77,300,127,52,31,10,154
181,Urinary Tract Infection Treatments,93,93,127,0,26.43,7,28,29,4,0,25
182,Hemorrhoid Care,198,198,127,0,20.87,50,54,35,10,0,49
183,Hot & Cold Therapies,195,1737,127,4,30.4,245,488,290,106,48,560
184,Alternative Pain Relief,607,607,127,0,26.78,141,182,91,29,16,148
185,Arthritis,196,196,127,0,28.6,29,59,35,8,6,59
186,Migraine Relief,52,52,127,0,46.6,12,13,9,2,3,13
187,Menstrual Pain Relief,25,25,127,0,24.7,6,9,4,1,1,4
188,Heat Patches & Wraps,308,308,183,0,39.68,40,66,52,21,17,112
189,Cold Packs,596,596,183,0,24.06,147,169,90,25,13,152
190,Hot Water Bottles,140,140,183,0,21.38,20,40,23,4,0,53
191,Heating Pads,498,498,183,0,37.68,19,144,100,50,15,170
192,Medications,247,247,180,0,15.91,82,54,26,6,1,78
193,Emergency Dental Care,286,286,180,0,9.78,201,40,5,6,2,32
194,Dental Protectors,92,92,180,0,48.41,12,16,19,17,6,22
195,Rinses,11,11,180,0,19.01,2,2,1,0,0,6
196,Naproxen Sodium,30,30,179,0,12.12,12,13,1,0,0,4
197,Acetaminophen,201,201,179,0,11.98,71,59,8,1,0,62
198,Ibuprofen,138,138,179,0,11.47,60,60,4,0,0,14
199,Treatments,0,1341,176,2,27.71,235,466,252,89,32,267
200,Medications,707,707,176,0,32.89,72,176,188,62,16,193
201,Pain Relief Rubs,511,511,199,0,23.1,117,161,96,24,7,106
202,Hot & Cold Therapies,830,830,199,0,30.5,118,305,156,65,25,161
203,Acupuncture,170,170,125,0,30.76,39,43,28,10,8,42
204,Magnetic Field Therapy,471,471,125,0,41.6,76,114,87,36,24,134
205,Manipulation Therapies,566,566,125,0,55.48,87,131,98,35,51,164
206,Sound Therapy,320,320,125,0,66.37,18,77,67,43,38,77
207,Flower Essences,271,271,125,0,16.54,95,104,17,7,3,45
208,Single Homeopathic Remedies,1067,1067,125,0,16.84,458,245,123,31,7,203
209,Ayurveda,138,138,125,0,22.68,26,52,41,3,1,15
210,Light Therapy,333,333,125,0,118.12,26,29,30,48,100,100
211,Oxygen Therapy,103,103,125,0,31.97,32,18,26,7,5,15
212,First Aid Kits,568,568,124,0,40.03,97,161,107,50,33,120
213,Gloves & Masks,325,325,124,0,17.18,94,104,32,10,2,83
214,Antibiotics & Antiseptics,60,1715,124,3,20.24,539,432,196,89,22,437
215,Lice Treatments,4,179,124,4,23.22,33,73,29,12,2,30
216,Itching & Rash Treatments,39,961,124,4,20.53,320,255,121,41,14,210
217,Bandages & Bandaging Supplies,137,2859,124,5,23.58,961,855,396,211,63,373
218,Antifungals,24,439,124,3,20.07,120,134,51,15,5,114
219,Scars & Wounds,382,382,124,0,32.43,36,132,91,43,9,71
220,Burn Care,101,101,124,0,21.86,25,39,10,4,3,20
221,Defibrillators,31,31,124,0,109.49,0,2,3,10,12,4
222,Poison Ingestion Treatments,1,1,124,0,4.13,1,0,0,0,0,0
223,Athletes Foot Remedies,270,270,218,0,21.63,75,78,35,9,5,68
224,Nail Fungus Treatments,114,114,218,0,18.11,31,36,13,5,0,29
225,Jock Itch Treatments,33,33,218,0,23.99,10,13,0,1,2,7
226,Adhesive Bandages,1155,1155,217,0,18.0,442,319,117,56,11,210
227,Gauze & Pads,2,1030,217,2,29.69,288,290,200,120,37,95
228,First Aid Tape,412,412,217,0,19.99,133,174,49,18,7,31
229,Liquid Bandages,54,54,217,0,16.96,16,21,6,1,0,10
230,Finger Cots,71,71,217,0,11.32,38,19,8,0,0,6
231,Bandaging Pads,408,408,227,0,39.15,66,99,104,79,20,40
232,Gauze,620,620,227,0,23.58,221,191,95,41,17,55
233,Insect & Pest Repellent,567,567,216,0,23.92,169,154,74,33,12,125
234,Cortisone Treatments,138,138,216,0,12.4,63,34,15,1,0,25
235,Poison Ivy Relief,111,111,216,0,19.42,31,29,15,4,1,31
236,Insect Bite Relief,106,106,216,0,12.98,49,24,10,1,0,22
237,Treatment Packages,58,58,215,0,31.98,4,28,8,6,2,10
238,Sprays,26,26,215,0,19.7,6,9,4,2,0,5
239,Lice Combs,56,56,215,0,20.11,16,15,12,4,0,9
240,Shampoos & Rinses,35,35,215,0,17.22,5,20,4,0,0,6
241,Ointments,471,471,214,0,18.9,141,158,61,24,1,86
242,Hand Sanitizers,977,977,214,0,21.12,298,205,99,53,17,305
243,"Cleansing Cloths, Swabs & Wipes",207,207,214,0,19.09,77,54,27,9,2,38
244,Protective Briefs & Underwear,1220,1220,123,0,37.73,94,329,325,248,17,207
245,"Cleansers, Cloths & Creams",195,195,123,0,29.61,38,54,54,26,2,21
246,"Absorbent Pads, Shields, Guards & Liners",675,675,123,0,37.54,64,178,210,136,19,68
247,Bedding & Furniture Protection,191,191,123,0,37.25,23,47,52,24,9,36
248,Bladder Control Devices,212,212,123,0,38.46,35,51,48,40,10,28
249,Allergy Medicine,602,602,122,0,19.12,146,192,77,18,3,166
250,Sinus Medicine,543,543,122,0,20.81,118,177,81,14,5,148
251,Nasal Strips,101,101,122,0,18.15,28,22,11,3,0,37
252,Asthma Medicine,52,52,122,0,35.16,5,16,16,3,1,11
253,Respiration Flow Meters,88,88,122,0,25.33,21,26,17,4,2,18
254,Massage Tools,108,1012,120,5,20.65,332,272,108,41,17,242
255,Aromatherapy,500,6653,120,3,20.0,2064,1831,815,255,73,1615
256,Magnetic Therapy,480,480,120,0,30.04,56,140,99,29,9,147
257,Massage Oils,931,931,120,0,21.57,197,336,118,47,9,224
258,Electric Massagers,2416,2416,120,0,53.26,306,468,366,235,237,804
259,Massage Lotions,362,362,120,0,28.73,46,106,96,36,3,75
260,Professional Massage Equipment,53,893,120,6,109.72,38,97,111,116,142,389
261,Chairs,228,228,260,0,232.71,0,5,7,20,40,156
262,Linens,136,136,260,0,22.71,19,55,29,4,1,28
263,Tables,376,376,260,0,137.97,11,20,34,66,92,153
264,Warmers,23,23,260,0,58.86,1,1,2,7,1,11
265,Table Pads,59,59,260,0,38.49,1,11,28,4,3,12
266,Carrying Carts,18,18,260,0,117.71,2,0,2,5,5,4
267,Oils,4155,4155,255,0,15.66,1715,1218,356,99,28,739
268,Candles,622,622,255,0,22.27,87,197,93,18,5,222
269,Diffusers,1376,1376,255,0,34.41,166,277,305,122,31,475
270,Scalp Massagers,135,135,254,0,11.67,55,29,4,3,0,44
271,Massage Balls,187,187,254,0,16.01,60,69,20,3,0,35
272,Foot Massagers,108,108,254,0,20.92,36,35,12,1,2,22
273,Back Massagers,405,405,254,0,22.0,149,95,47,16,12,86
274,Massage Sticks,69,69,254,0,24.02,13,14,15,5,0,22
275,Nutrition Bars,698,1680,6,3,30.63,68,417,442,65,14,674
276,Protein,31,2048,6,2,42.68,26,329,718,343,50,582
277,Amino Acids,409,1200,6,7,26.39,111,478,284,63,12,252
278,Endurance & Energy,40,876,6,9,28.84,84,193,221,66,3,309
279,Weight Gainers,93,93,6,0,45.54,0,4,35,21,0,33
280,Testosterone Boosters,193,193,6,0,37.92,5,46,80,23,5,34
281,Fat Burners & Thermogenics,98,140,6,1,26.97,5,48,46,3,1,37
282,Healthy Snacks & Beverages,53,126,6,6,22.75,15,40,14,4,1,52
283,Pre-Workout,75,471,6,2,31.57,8,96,196,23,1,147
284,Post-Workout & Recovery,125,125,6,0,40.23,2,16,54,16,1,36
285,Powders,304,304,283,0,30.49,4,61,136,11,0,92
286,Nitric Oxide Boosters,92,92,283,0,33.08,1,20,30,8,0,33
287,Cookies & Brownies,22,22,282,0,28.57,2,6,2,2,0,10
288,Pudding,11,11,282,0,19.45,2,3,2,0,0,4
289,Chips & Crisps,19,19,282,0,16.99,7,7,2,1,0,2
290,Cereal,13,13,282,0,22.54,1,0,1,0,0,11
291,Chocolate & Carob,6,6,282,0,21.49,0,4,2,0,0,0
292,Pretzels,2,2,282,0,16.81,0,1,0,0,0,1
293,L-Carnitine,42,42,281,0,24.69,1,20,12,2,0,7
294,Drinks,192,192,278,0,38.52,8,15,34,26,0,109
295,Chews & Gels,209,209,278,0,26.38,27,53,54,10,1,64
296,Candy & Mints,46,46,278,0,16.96,14,17,5,1,0,9
297,Powders,147,147,278,0,32.37,6,25,60,13,0,43
298,Herbals,21,21,278,0,22.94,6,5,6,1,0,3
299,Supplements,142,142,278,0,27.14,15,47,44,6,2,28
300,Shots,73,73,278,0,29.85,4,15,12,7,0,35
301,Strips,2,2,278,0,3.99,1,0,0,0,0,1
302,Patches,4,4,278,0,19.42,0,2,0,0,0,2
303,Acetyl-L-Carnitine,95,95,277,0,32.34,1,41,27,10,1,15
304,Creatine,273,273,277,0,26.37,11,90,64,10,1,97
305,L-Glutamine,99,99,277,0,26.98,11,32,31,7,0,18
306,L-Lysine,67,67,277,0,16.36,21,32,7,2,0,5
307,L-Arginine,111,111,277,0,34.2,12,44,26,7,7,15
308,Carnitine,52,52,277,0,24.21,3,32,12,2,0,3
309,BCAAs,94,94,277,0,28.81,1,31,39,4,0,19
310,Ready to Drink,230,230,276,0,44.42,3,18,77,48,2,82
311,Powders,365,1787,276,3,42.55,21,307,638,294,47,480
312,Whey,795,795,311,0,45.48,8,130,244,145,28,240
313,Blends,308,308,311,0,40.09,3,35,142,37,6,85
314,Whey Protein Isolate,319,319,311,0,50.46,3,36,114,67,13,86
315,Food Bars,385,385,275,0,33.83,11,104,88,8,6,168
316,Protein Bars,463,463,275,0,28.46,10,138,161,21,0,133
317,Endurance & Energy Bars,134,134,275,0,28.1,2,38,40,4,0,50
318,Adult Toys & Games,40,7111,5,2,23.0,1935,2485,1125,400,122,1044
319,Safer Sex,2928,7866,5,4,20.12,2274,2662,872,263,99,1696
320,Sensual Delights,42,167,5,3,15.52,48,36,10,5,0,68
321,Sex Furniture,8,43,5,3,83.13,2,9,5,9,10,8
322,Novelties,263,263,5,0,15.51,125,62,28,8,1,39
323,Bondage Gear & Accessories,138,714,5,5,25.05,192,270,128,45,12,67
324,Sexual Enhancers,208,208,5,0,19.97,54,72,26,7,2,47
325,Fetish Wear,96,174,5,3,25.62,38,58,30,11,5,32
326,Jewelry,25,25,325,0,13.98,16,4,2,0,1,2
327,Leather Wear,23,23,325,0,41.38,2,3,11,6,1,0
328,Latex Wear,30,30,325,0,33.53,0,12,5,1,1,11
329,"Paddles, Whips & Ticklers",145,145,323,0,19.9,43,45,29,4,0,24
330,Restraints,260,260,323,0,25.38,77,88,54,22,6,13
331,Gags & Muzzles,107,107,323,0,18.9,28,51,16,4,0,8
332,Blindfolds,29,29,323,0,12.82,14,11,4,0,0,0
333,Chastity Devices,35,35,323,0,53.92,1,7,8,12,2,5
334,Swings,13,13,321,0,97.24,0,1,3,5,3,1
335,Ramps & Cushions,14,14,321,0,80.53,0,4,0,3,4,3
336,Bedding,8,8,321,0,18.15,1,2,2,0,0,3
337,Erotic Massage,5,58,320,2,18.63,10,17,3,3,0,25
338,Bath Items,29,29,320,0,15.71,6,5,1,0,0,17
339,Edible Items,38,38,320,0,9.67,23,5,3,0,0,7
340,Oils & Lotions,44,44,337,0,16.18,9,12,2,2,0,19
341,Kits,9,9,337,0,12.78,0,4,0,0,0,5
342,Lubricants,3394,3394,319,0,20.0,1046,1225,347,112,46,618
343,Spermicides,20,20,319,0,20.57,2,6,5,0,0,7
344,Condoms,1469,1469,319,0,15.25,590,443,141,26,6,263
345,Female Contraceptives,55,55,319,0,15.97,20,16,5,2,0,12
346,Sex Games,123,123,318,0,17.42,33,39,21,1,0,29
347,Sex Toys,1133,6948,318,10,23.08,1892,2436,1097,399,120,1004
348,Vibrators,2638,2638,347,0,24.05,643,954,437,176,50,378
349,Dildos,1314,1314,347,0,24.53,191,537,260,85,11,230
350,Anal Sex Toys,640,640,347,0,19.57,190,224,82,29,5,110
351,Masturbators & Dolls,605,605,347,0,36.65,131,177,92,61,34,110
352,Penis Rings,455,455,347,0,12.43,234,112,44,5,2,58
353,Pumps & Enlargers,98,98,347,0,23.39,18,48,15,1,3,13
354,Machines & Devices,16,16,347,0,149.62,0,2,0,4,8,2
355,Medical Themed Toys,19,19,347,0,25.14,4,6,2,2,0,5
356,Enema Products,18,18,347,0,22.37,1,8,1,1,0,7
357,Catheters & Sounds,12,12,347,0,41.45,1,2,3,3,0,3
358,Multi & Prenatal Vitamins,16,7118,4,3,27.43,755,2704,1807,481,82,1289
359,Supplements,1186,10855,4,14,28.86,1054,4094,2739,766,180,2022
360,Vitamins,1163,5591,4,9,21.15,1189,2233,941,209,35,984
361,Herbal Supplements,7318,12273,4,49,23.52,2355,4433,2206,586,144,2549
362,Weight Loss,343,6458,4,7,34.29,439,2020,1328,437,207,2027
363,Minerals,113,3329,4,17,23.55,625,1338,574,160,44,588
364,Iron,305,305,363,0,19.45,86,107,35,11,2,64
365,Calcium,141,713,363,5,20.71,113,321,97,28,2,152
366,Potassium,119,155,363,1,18.88,38,70,12,3,2,30
367,Magnesium,649,649,363,0,22.33,111,296,119,23,8,92
368,Trace Minerals,107,107,363,0,25.66,14,43,20,5,2,23
369,Zinc,249,249,363,0,14.73,95,85,29,3,1,36
370,Chromium,183,183,363,0,17.23,47,73,31,1,0,31
371,Selenium,69,69,363,0,15.04,21,35,5,1,0,7
372,Manganese,29,29,363,0,23.98,8,10,8,2,0,1
373,Copper,33,33,363,0,18.72,14,6,7,2,0,4
374,Multiminerals,125,125,363,0,36.77,5,48,28,14,4,26
375,Iodine,113,113,363,0,31.41,19,41,18,11,4,20
376,Silicon,42,42,363,0,37.52,4,17,8,4,2,7
377,Colloidal Minerals,10,238,363,2,38.99,16,76,68,29,11,38
378,P-5-P,7,7,363,0,16.11,1,4,1,0,0,1
379,Collagen,162,165,363,1,33.05,8,56,53,14,4,30
380,Sodium,34,34,363,0,30.66,7,12,5,3,2,5
381,Type 1 (I),3,3,379,0,23.48,0,2,0,0,0,1
382,Colloidal Silver,209,209,377,0,36.87,15,70,55,27,8,34
383,Colloidal Gold,19,19,377,0,64.64,1,3,9,1,3,2
384,Potassium Iodide,36,36,366,0,20.86,8,17,2,1,1,7
385,Calcium Ascorbate,168,168,365,0,22.43,19,75,25,11,0,38
386,Calcium Magnesium,99,99,365,0,16.28,23,55,10,2,0,9
387,Calcium-Vitamin D Combination,90,90,365,0,15.44,25,31,10,1,0,23
388,Coral Calcium,177,177,365,0,26.96,18,73,35,10,2,39
389,Calcium Citrate,38,38,365,0,18.14,6,21,6,1,0,4
390,Supplements,1996,3619,362,7,33.89,257,1210,755,229,111,1057
391,Shakes & Powders,416,416,362,0,46.49,17,71,97,67,21,143
392,Bars & Snacks,325,325,362,0,28.9,23,81,43,26,4,148
393,Appetite Control & Suppressants,1197,1197,362,0,29.55,75,390,293,64,20,355
394,Diuretics,78,78,362,0,18.53,18,25,13,1,0,21
395,Detox & Cleanse,408,408,362,0,36.55,27,145,74,26,22,114
396,Diet Kits & Systems,72,72,362,0,79.53,2,13,17,9,20,11
397,Green Coffee Bean Extract,452,452,390,0,25.75,40,213,92,19,7,81
398,CLA,150,150,390,0,27.76,7,62,38,14,0,29
