id,name,productCount,subtreeProductCount,parent,numChildren,averagePrice,numUnder10,numUnder25,numUnder50,numUnder100,numOver100,noPrice
37,East Coast,2218,2218,26,0,14.46,687,877,210,9,0,435
38,Southern Rap,1590,1590,26,0,14.72,492,666,162,5,0,265
39,Bass,438,438,26,0,13.17,140,159,25,0,0,114
40,International Rap,323,323,26,0,18.97,66,131,65,1,0,60
41,Latin Pop,13334,13334,25,0,16.55,3176,5447,1496,119,1,3095
42,Salsa,2956,2956,25,0,15.41,877,1026,268,19,1,765
43,Flamenco,693,693,25,0,16.5,130,324,65,3,0,171
44,Latin Children's,199,199,25,0,15.13,57,80,21,0,0,41
45,Samba,679,679,25,0,17.26,127,250,76,4,0,222
46,Mariachi,409,409,25,0,14.47,155,136,38,1,0,79
47,Tejano,771,771,25,0,13.66,297,277,52,1,0,144
48,Tango,1049,1049,25,0,17.38,148,520,94,20,0,267
49,Latin Rock,1959,1959,25,0,18.2,450,836,333,24,0,316
50,Merengue,951,951,25,0,14.13,341,368,65,2,1,174
51,Latin Christian,204,204,25,0,16.87,51,74,28,0,0,51
52,Latin Hip-Hop,733,733,25,0,14.97,230,289,75,4,0,135
53,Cumbia,208,208,25,0,15.81,54,96,16,1,1,40
54,Mexican Cumbia,121,121,25,0,14.06,36,57,9,0,0,19
55,Vallenato,68,68,25,0,15.44,14,31,6,0,0,17
56,Banda,188,188,25,0,15.3,54,78,17,0,0,39
57,Ranchera,343,343,25,0,14.33,134,110,36,0,0,63
58,Latin Electronica,222,222,25,0,18.57,54,75,36,6,0,51
59,Bachata,250,250,25,0,16.42,61,104,33,2,0,50
60,Grupero,70,70,25,0,13.79,22,32,4,0,0,12
61,Reggaeton,365,365,25,0,14.85,106,131,36,3,0,89
62,Tierra Caliente,5,5,25,0,17.86,1,3,1,0,0,0
63,Duranguense,20,20,25,0,13.01,6,6,1,0,0,7
64,Sierreno,1,1,25,0,7.04,1,0,0,0,0,0
65,Musicals,5166,5166,24,0,18.34,1087,2355,740,91,12,881
66,Traditional Vocal Pop,10932,10932,24,0,16.81,2725,5171,1060,130,43,1803
67,Cabaret,1068,1068,24,0,17.47,205,539,111,16,2,195
68,Classic Vocalists,1411,1411,24,0,16.61,465,554,134,17,10,231
69,Traditional Folk,9812,9812,22,0,18.92,1815,5064,1245,229,19,1440
70,British & Celtic Folk,314,3683,22,4,17.6,746,1878,346,65,5,643
71,Contemporary Folk,7728,7728,22,0,18.08,1653,3956,1052,131,12,924
72,Jewish & Yiddish,733,733,22,0,19.26,99,373,91,12,1,157
73,Irish Folk,1836,1836,70,0,17.01,395,927,175,28,0,311
74,British Folk,1204,1204,70,0,18.45,199,644,109,22,4,226
75,Celtic Folk,543,543,70,0,16.25,129,300,46,4,0,64
76,Scottish Folk,621,621,70,0,16.27,150,347,47,9,0,68
77,Soul,21183,23652,21,5,16.89,6388,9711,2748,342,53,4410
78,Funk,5994,5994,21,0,16.0,1631,2564,598,49,8,1144
79,Contemporary R&B,2973,2973,21,0,15.37,992,1138,353,23,2,465
80,New Jack,400,400,21,0,13.81,144,149,31,0,1,75
81,Motown,1894,1894,21,0,18.32,580,633,182,39,19,441
82,Classic R&B,1355,1355,21,0,16.89,385,563,126,13,11,257
83,Quiet Storm,2079,2079,21,0,14.58,753,866,206,12,1,241
84,Neo-Soul,165,165,21,0,12.87,58,59,5,1,0,42
85,Philly Soul,502,502,77,0,16.13,138,224,56,3,2,79
86,Blue-Eyed Soul,925,925,77,0,17.65,242,445,109,16,3,110
87,Northern,346,346,77,0,19.35,60,180,30,17,1,58
88,Southern Soul,598,598,77,0,16.18,144,316,46,9,0,83
89,Memphis Soul,351,351,77,0,16.49,85,182,37,4,0,43
90,Psychedelic Rock,5276,5276,20,0,19.36,973,2332,704,121,20,1126
91,British Invasion,2563,2563,20,0,19.53,450,1197,286,41,15,574
92,Album-Oriented Rock (AOR),9988,9988,20,0,17.35,2874,4297,1159,174,47,1437
93,Southern Rock,1740,1740,20,0,17.03,536,756,235,29,2,182
94,Glam,1894,1894,20,0,17.29,533,774,206,26,11,344
95,Arena Rock,2642,2642,20,0,16.63,870,1063,306,52,6,345
96,Supergroups,596,596,20,0,21.55,104,250,56,18,10,158
97,Today's Country,12136,12136,19,0,17.83,3453,5540,1705,209,67,1162
98,Classic Country,5641,8411,19,3,19.35,1976,4225,849,157,120,1084
99,Roadhouse Country,1808,1808,19,0,20.32,508,837,162,31,44,226
100,Bluegrass,5366,5366,19,0,20.77,839,2837,776,128,60,726
101,Outlaw Country,2208,2208,19,0,16.33,705,1039,233,28,11,192
102,Neotraditional,1747,1747,19,0,14.16,752,703,174,12,2,104
103,Cowboy,1247,1247,19,0,18.52,387,536,120,23,20,161
104,Americana,3715,3715,19,0,17.07,918,1811,526,48,1,411
105,Western Swing,742,742,19,0,19.31,170,378,66,15,7,106
106,Instrumental,345,345,19,0,16.65,92,166,32,5,1,49
107,Old-Time Country,697,697,98,0,19.35,99,437,66,11,6,78
108,Nashville Sound,1782,1782,98,0,17.96,557,790,143,28,29,235
109,Bakersfield Sound,358,358,98,0,20.99,103,177,25,4,9,40
110,Movie Soundtracks,8232,8232,18,0,17.74,2040,3264,1159,136,16,1617
111,Movie Scores,6148,6148,18,0,18.51,1362,2636,918,133,10,1089
112,Television Soundtracks,1186,1186,18,0,20.87,262,480,202,37,8,197
113,Oratorios,1889,1889,17,0,23.13,256,797,265,64,25,482
114,Vocal Non-Opera,80,11176,17,21,18.35,2154,4956,986,203,65,2812
115,Arias,1919,1919,17,0,19.37,320,758,229,35,5,572
116,Operettas,3316,3316,17,0,23.69,301,1293,745,95,14,868
117,Voices,97,97,17,0,24.77,14,40,23,4,1,15
118,Oratorios,1804,1804,114,0,23.62,252,768,248,61,32,443
119,Songs & Lieder,689,1610,114,3,19.18,226,758,126,22,13,465
120,Motets,1693,1693,114,0,20.03,216,771,139,41,15,511
121,Noels,2613,2613,114,0,13.04,959,1167,146,4,1,336
122,Caprices,238,238,114,0,27.61,29,89,28,11,8,73
123,Lullabies & Berceuse,348,348,114,0,19.47,53,151,33,7,2,102
124,Masses,1647,1647,114,0,21.25,218,743,150,37,23,476
125,Hymns,1313,1313,114,0,19.25,219,640,104,28,10,312
126,Chants,72,72,114,0,21.59,10,39,8,4,1,10
127,Partsongs,377,377,114,0,22.25,55,176,24,9,7,106
128,Cantatas,1925,1925,114,0,23.26,274,854,183,55,42,517
129,Passions,279,279,114,0,27.15,24,109,48,12,7,79
130,Requiems,926,926,114,0,21.45,148,427,95,21,17,218
131,Chansons,359,359,114,0,21.94,41,149,24,15,3,127
132,Anthems,611,611,114,0,19.33,84,302,43,18,4,160
133,Magnificats,472,472,114,0,22.83,49,216,50,11,7,139
134,Odes,149,149,114,0,23.23,22,47,14,5,2,59
135,Choruses,122,122,114,0,40.39,17,53,13,9,14,16
136,Psalms,54,54,114,0,49.82,6,19,5,5,10,9
137,Te Deum,61,61,114,0,34.22,11,22,10,4,5,9
138,Virelais,54,54,114,0,16.99,3,27,2,0,0,22
139,Folk Songs,566,566,119,0,20.31,84,297,45,9,12,119
140,Madrigals,362,362,119,0,20.37,38,130,33,3,3,155
141,Lieder,28,28,119,0,16.45,3,13,2,0,0,10
142,World Dance,3300,3300,16,0,19.56,588,1335,479,78,4,816
143,Electronica,13262,13262,16,0,19.42,2550,4620,1896,365,13,3818
144,Techno,6544,6544,16,0,18.57,1385,2007,820,146,7,2179
145,Disco,3782,3782,16,0,17.85,845,1569,404,71,14,879
146,Ambient,4310,4310,16,0,17.7,939,1685,489,78,4,1115
147,Trip-Hop,1953,1953,16,0,16.04,542,687,202,18,3,501
148,IDM,1147,1147,16,0,15.65,304,397,87,11,2,346
149,House,6396,6396,16,0,16.81,1525,1965,654,89,6,2157
150,Freestyle,305,305,16,0,14.41,77,130,24,0,0,74
151,Turntablists,260,260,16,0,15.1,53,121,22,1,0,63
152,Trance,2440,2440,16,0,17.15,555,686,246,44,0,909
153,Rave,387,387,16,0,15.37,96,112,34,3,0,142
154,Drum & Bass,946,946,16,0,16.46,227,299,89,4,5,322
155,Big Beat,568,568,16,0,15.64,148,199,55,10,0,156
156,Dubstep,114,114,16,0,27.1,14,26,45,4,0,25
157,Christmas,7523,7523,15,0,15.71,2185,2765,748,78,9,1738
158,Hanukkah,81,81,15,0,14.61,20,35,8,0,0,18
159,Halloween,209,209,15,0,16.06,70,69,32,2,0,36
160,Kwanzaa,13,13,15,0,13.08,4,8,0,0,0,1
161,Wedding Music,208,208,15,0,15.55,56,92,22,1,0,37
162,Easter,123,123,15,0,17.06,26,43,12,1,0,41
163,Acoustic Blues,1775,1775,14,0,17.34,346,911,173,26,3,316
164,Contemporary Blues,3235,3235,14,0,17.01,830,1586,418,37,2,362
165,Electric Blues,4956,4956,14,0,17.55,1067,2539,557,83,9,701
166,Modern Blues,3309,3309,14,0,16.19,739,1846,312,26,0,386
167,Regional Blues,5,5418,14,11,16.72,1152,2877,504,53,11,821
168,Vocal Blues,1057,1057,14,0,18.18,244,486,109,21,8,189
169,Traditional Blues,3033,3033,14,0,17.7,639,1554,293,57,8,482
170,Jump Blues,1056,1056,14,0,18.07,198,534,94,20,8,202
171,Piano Blues,832,832,14,0,16.04,166,414,67,8,1,176
172,Slide Guitar,565,565,14,0,16.2,138,298,59,2,0,68
173,Harmonica Blues,622,622,14,0,17.02,134,309,71,6,0,102
174,Texas Blues,969,969,167,0,17.26,223,496,93,16,2,139
175,Delta Blues,1110,1110,167,0,16.82,254,555,113,10,2,176
176,West Coast Blues,335,335,167,0,17.3,54,189,34,5,0,53
177,Cajun & Zydeco,809,809,167,0,17.39,132,468,65,9,1,134
178,East Coast Blues,382,382,167,0,20.92,69,174,60,8,5,66
179,Chicago Blues,2046,2046,167,0,15.71,490,1085,177,17,1,276
180,Detroit Blues,149,149,167,0,14.64,43,58,13,0,0,35
181,New Orleans Blues,443,443,167,0,17.47,70,252,39,7,0,75
182,Memphis Blues,385,385,167,0,17.74,79,185,37,8,1,75
183,New York Blues,123,123,167,0,20.18,19,53,21,2,1,27
184,St. Louis Blues,55,55,167,0,22.73,7,20,6,3,0,19
185,British Metal,1174,1174,13,0,18.33,211,545,146,18,2,252
186,Alternative Metal,4019,4019,13,0,15.91,1250,1626,504,32,5,602
187,Pop Metal,10614,10614,13,0,20.16,2418,4323,2403,236,14,1220
188,Thrash & Speed Metal,1967,1967,13,0,16.74,540,778,263,21,0,365
189,Death Metal,4113,4113,13,0,17.81,1089,1439,677,43,2,863
190,Bebop,13250,13250,12,0,16.23,3002,6644,1229,132,19,2224
191,Swing Jazz,4845,10210,12,4,17.06,2116,4778,979,127,26,2184
192,Traditional Jazz & Ragtime,5397,6165,12,3,17.18,1350,3027,619,90,15,1064
193,Vocal Jazz,8542,8542,12,0,18.13,1814,4102,1071,165,26,1364
194,Jazz Fusion,4939,4939,12,0,16.54,1248,2312,541,56,2,780
195,Smooth Jazz,4212,4212,12,0,16.27,1133,1917,515,28,3,616
196,Latin Jazz,3926,3926,12,0,16.69,881,1686,391,42,2,924
197,Cool Jazz,2791,2791,12,0,16.27,616,1333,254,32,7,549
198,Avant Garde & Free Jazz,4706,4706,12,0,17.95,789,2314,516,52,15,1020
199,New Orleans Jazz,914,914,12,0,16.5,181,422,89,9,1,212
200,Soul-Jazz & Boogaloo,3387,3387,12,0,16.47,848,1633,381,35,5,485
201,Brazilian Jazz,1028,1028,12,0,16.65,205,482,109,10,0,222
202,Modern Postbebop,7256,7256,12,0,16.31,1637,3737,678,65,11,1128
203,Dixieland,1188,1188,12,0,16.42,229,565,107,8,3,276
204,Acid Jazz,1016,1016,12,0,16.12,256,404,97,6,2,251
205,Jazz Jam Bands,216,216,12,0,15.56,66,101,16,3,1,29
206,Orchestral Jazz,427,427,12,0,20.04,69,217,53,16,1,71
207,European Jazz,349,349,12,0,20.93,63,146,53,12,3,72
208,Jive Jazz,218,218,12,0,19.97,50,83,18,9,1,57
209,Boogie-Woogie,285,285,192,0,17.14,42,156,28,4,0,55
210,Stride Piano,324,324,192,0,18.27,60,150,26,11,0,77
211,Ragtime,265,265,192,0,15.47,44,176,8,3,0,34
212,Classic Big Band,4565,4565,191,0,17.38,878,2164,462,57,10,994
213,Contemporary Big Band,4197,4197,191,0,17.47,820,1944,467,56,7,903
214,Retro Swing,210,210,191,0,15.74,58,99,20,2,0,31
215,Vintage Dance Bands,239,239,191,0,18.38,40,108,24,5,1,61
216,Meditation,8710,8710,11,0,19.0,1599,3899,1258,183,5,1766
217,Relaxation,1738,1738,11,0,21.04,256,696,314,56,1,415
218,Celtic New Age,761,761,11,0,16.5,150,448,74,6,0,83
219,Healing,685,685,11,0,20.44,62,391,116,17,0,99
220,Instrumental,1803,1803,11,0,25.3,258,633,342,125,14,431
221,Nature & Environment,859,859,11,0,15.67,235,299,84,7,0,234
222,Radio Shows,185,185,10,0,24.45,12,52,52,8,0,61
223,Instructional,945,945,10,0,20.99,166,293,129,34,4,319
224,Exercise,552,552,10,0,20.64,94,222,80,12,4,140
225,Sound Effects,79,79,10,0,17.8,12,25,4,1,1,36
226,Self-Help,156,156,10,0,17.64,27,85,20,2,1,21
227,Rock Guitarists,1863,2528,9,3,16.79,624,1216,248,36,5,399
228,Folk Rock,8671,8671,9,0,19.73,1940,3895,1396,237,35,1168
229,Oldies & Retro,3372,6548,9,2,19.09,1458,2994,739,137,61,1159
230,Blues Rock,6784,6784,9,0,19.6,1626,2923,1147,176,24,888
231,Country Rock,5842,5842,9,0,20.32,1357,2610,1103,181,32,559
232,Hard Rock,4474,4474,9,0,19.64,1137,1530,706,123,20,958
233,Progressive,1,13528,9,3,19.02,2722,6021,1852,282,36,2615
234,Rap Rock,519,519,9,0,14.25,185,201,57,2,0,74
235,Power Pop,1654,1654,9,0,15.05,450,807,121,13,1,262
236,Jam Bands,1344,1344,9,0,16.95,349,708,151,16,6,114
237,Roots Rock,1885,1885,9,0,16.04,529,990,194,18,3,151
238,Singer-Songwriters,1184,1184,9,0,19.14,332,480,198,25,8,141
239,Funk Rock,489,489,9,0,14.45,157,191,29,4,1,107
240,Progressive Rock,11544,11544,233,0,19.32,2281,5045,1581,261,36,2340
241,Progressive Metal,1580,1580,233,0,17.93,340,761,247,17,0,215
242,Electronic,890,890,233,0,16.92,195,457,98,12,0,128
243,Rockabilly,2457,2457,229,0,19.51,597,1052,264,45,34,465
244,Surf Rock,752,752,229,0,17.6,152,340,89,7,2,162
245,Surf Guitar,182,182,227,0,15.51,39,81,13,1,0,48
246,Shred,105,105,227,0,16.41,17,70,10,0,0,8
247,Guitar Gods,378,378,227,0,15.11,120,130,32,7,0,89
248,Vocal Pop,38495,38495,8,0,18.05,8107,17829,4490,691,107,7271
249,Singer-Songwriters,12650,12650,8,0,16.96,3425,5867,1581,163,20,1594
250,Tributes,2326,2326,8,0,16.99,458,1128,280,22,0,438
251,Adult Alternative,15974,15974,8,0,19.07,3573,7085,3368,277,14,1657
252,Adult Contemporary,10160,10160,8,0,16.07,3155,4104,1173,114,15,1599
253,Dance Pop,32672,32672,8,0,17.54,7771,11522,3744,673,41,8921
254,Soft Rock,5618,5618,8,0,16.27,1765,2399,602,76,13,763
255,Euro Pop,1456,4189,8,3,18.62,777,1794,563,77,6,972
256,Oldies,7917,19076,8,6,17.69,4487,9010,2003,313,104,3159
257,Easy Listening,14396,14396,8,0,17.91,2962,6371,1607,256,35,3165
258,Teen Pop,2356,2356,8,0,14.89,719,831,163,16,9,618
259,Korean Pop,290,290,8,0,46.93,1,39,69,112,2,67
260,Traditional Pop,8046,8046,256,0,16.65,2063,3831,765,89,31,1267
261,Tin Pan Alley,372,372,256,0,19.8,65,180,41,8,3,75
262,Bubblegum,551,551,256,0,16.31,151,243,56,11,1,89
263,Doo Wop,1351,1351,256,0,17.43,281,705,107,24,11,223
264,Girl Groups,732,732,256,0,18.87,165,326,91,15,7,128
265,Baroque Pop,638,638,256,0,19.97,126,311,86,19,5,91
266,Swedish Pop,419,419,255,0,17.66,92,134,55,4,0,134
267,French Pop,1816,1816,255,0,19.65,250,890,264,39,4,369
268,Italian Pop,578,578,255,0,17.81,115,248,65,6,1,143
269,Spoken Word,1387,1387,7,0,17.84,256,584,146,27,1,373
270,Poetry,300,300,7,0,19.47,54,146,27,5,3,65
271,Comedic Music,1369,1369,7,0,16.77,311,682,158,20,4,194
272,Interviews,222,222,7,0,17.52,34,57,15,2,1,113
273,Country Comedy,343,343,7,0,13.92,124,156,30,1,1,31
274,Shock Comedy,124,124,7,0,18.4,30,62,18,3,1,10
275,Symphonies,18842,18842,6,0,21.16,2872,7494,2121,631,133,5591
276,Chamber Music,22342,22806,6,5,20.69,3026,9883,2396,700,125,6676
277,Sacred & Religious,2416,2436,6,1,20.81,372,1128,252,72,24,588
278,Forms & Genres,1,23490,6,20,19.48,3746,9545,2249,583,119,7248
279,Ballets & Dances,16,5010,6,11,20.22,875,2099,494,128,49,1365
280,Polonaises,123,123,279,0,35.51,17,37,17,6,10,36
281,Waltzes,611,611,279,0,22.71,118,234,80,25,10,144
282,Polkas,676,676,279,0,17.87,162,300,55,9,6,144
283,Dances,876,876,279,0,20.22,168,360,87,13,15,233
284,Ballets,2557,2557,279,0,19.99,431,1054,252,68,22,730
285,Baroque Dance Suites,490,631,279,4,28.63,74,246,70,27,20,194
286,Mazurkas,95,95,279,0,29.26,13,36,9,6,4,27
287,Tangos,82,82,279,0,17.79,12,48,4,5,0,13
288,Ecossaises,69,69,279,0,35.22,8,20,5,3,5,28
289,Pavanes,85,85,279,0,22.35,14,35,11,1,3,21
290,Minuets,61,61,279,0,56.47,10,13,6,3,12,17
291,Allemandes,40,40,285,0,45.95,5,17,1,1,7,9
292,Sarabande,49,49,285,0,30.56,6,21,7,2,4,9
293,Gigue,51,51,285,0,39.67,5,20,7,3,6,10
294,Courantes,21,21,285,0,30.78,2,10,0,0,2,7
295,Concertos,11412,12032,278,2,19.64,2010,4981,1166,322,73,3480
296,Sonatas,1740,4556,278,3,21.32,725,1812,461,152,50,1356
297,Symphonies,2867,2867,278,0,22.73,432,921,294,96,44,1080
298,"Theatrical, Incidental & Program Music",136,3265,278,4,20.09,560,1370,306,75,36,918
299,Etudes,303,303,278,0,22.53,44,131,32,11,6,79
300,Short Forms,80,1542,278,3,19.84,245,693,152,35,14,403
301,Suites,3570,3570,278,0,19.38,656,1513,349,75,31,946
302,Rondos,278,278,278,0,24.8,46,112,18,9,11,82
303,Serenades & Divertimentos,1161,1161,278,0,19.05,269,403,92,25,16,356
304,Variations,466,678,278,2,22.3,106,269,79,20,13,191
305,Improvisation,302,302,278,0,23.23,26,138,39,9,5,85
306,Fantasies,1334,1334,278,0,24.67,172,525,156,47,30,404
307,Toccatas,137,137,278,0,33.01,24,45,15,5,9,39
308,Preludes,506,506,278,0,21.43,86,208,55,11,10,136
309,Canons,69,69,278,0,17.89,15,30,7,0,1,16
310,Ballads,588,588,278,0,24.56,67,221,81,17,14,188
311,Inventions,40,40,278,0,21.99,5,20,4,0,1,10
312,"Requiems, Elegies & Tombeau",189,254,278,1,22.45,26,103,32,4,3,86
313,Scherzo,81,81,278,0,18.65,11,29,6,3,0,32
314,Fugues,176,176,278,0,28.62,26,63,14,6,9,58
315,Elegies,65,65,312,0,24.78,6,34,7,0,3,15
316,Passacaglias,186,186,304,0,24.74,24,81,18,10,4,49
317,Grounds,27,27,304,0,22.62,4,9,2,0,1,11
318,Nocturnes,264,264,300,0,22.95,48,104,32,11,5,64
319,Character Pieces,1263,1263,300,0,20.07,187,587,122,25,14,328
320,Impromptus,40,40,300,0,27.93,11,12,5,3,2,7
321,Incidental Music,510,510,298,0,22.52,83,198,51,15,10,153
322,Marches,346,346,298,0,24.56,64,153,27,9,14,79
323,Overtures,991,991,298,0,20.19,153,422,98,34,7,277
324,Tone Poems,1675,1675,298,0,19.55,287,694,157,31,14,492
325,Sonatinas,2710,2710,296,0,21.44,491,1075,264,91,40,749
326,Canzones,80,80,296,0,33.7,10,26,9,9,3,23
327,Trio Sonatas,45,45,296,0,37.55,11,17,2,2,5,8
328,Concerto Grossi,555,555,295,0,20.27,121,228,49,11,10,136
329,Concertinos,86,86,295,0,33.43,23,31,9,2,8,13
330,Voluntaries,20,20,277,0,24.1,5,11,0,0,2,2
331,Quintets,162,162,276,0,34.96,32,58,13,6,19,34
332,Trios,162,162,276,0,43.32,26,57,11,16,22,30
333,Quartets,274,274,276,0,30.3,64,104,28,14,22,42
334,Septets,28,28,276,0,48.22,4,7,3,2,4,8
335,Sextets,29,29,276,0,67.74,3,6,3,2,10,5
336,Middle East,554,2056,5,7,17.72,342,883,195,33,1,602
337,Europe,257,20757,5,4,19.08,3740,8991,2717,489,32,4788
338,Caribbean & Cuba,953,5863,5,11,16.64,1407,2342,636,43,3,1432
339,North America,1137,2176,5,3,18.89,373,1110,322,40,2,329
340,Pacific Islands,5,1191,5,3,19.35,186,527,151,24,1,302
341,South & Central America,553,6376,5,13,17.88,1165,2500,711,98,4,1898
342,Far East & Asia,1299,4563,5,7,28.4,373,1247,816,325,33,1769
343,India & Pakistan,1429,1429,5,0,16.93,240,542,131,11,0,505
344,Africa,1254,2781,5,17,18.32,644,1094,301,41,5,696
345,Australia & New Zealand,1477,1477,5,0,19.48,310,542,262,31,2,330
346,Nigeria,142,142,344,0,17.93,28,55,14,3,0,42
347,South Africa,276,276,344,0,15.39,77,116,26,1,0,56
348,Senegal & Gambia,142,142,344,0,15.94,39,55,12,1,0,35
349,Zimbabwe,107,107,344,0,15.0,19,51,9,0,0,28
350,Congo,160,160,344,0,13.7,71,46,10,1,0,32
351,Algeria,114,114,344,0,27.47,17,54,9,0,1,33
352,Soukous,129,129,344,0,13.63,51,38,7,1,0,32
353,Ghana,44,44,344,0,14.09,10,20,2,0,0,12
354,Mali,166,166,344,0,17.81,47,66,19,6,0,28
355,Ivory Coast,31,31,344,0,13.95,8,13,3,0,0,7
356,Tanzania,22,22,344,0,110.3,1,6,2,0,1,12
357,Guinea,64,64,344,0,16.82,16,21,10,0,0,17
358,Cameroon,53,53,344,0,13.61,18,17,3,0,0,15
359,Morocco,101,101,344,0,15.21,23,41,7,0,0,30
360,Egypt,129,129,344,0,15.32,22,73,7,1,0,26
361,Madagascar,52,52,344,0,13.72,19,12,3,0,0,18
362,Cape Verde,55,55,344,0,17.12,14,21,8,0,0,12
363,Tibet,93,93,342,0,16.4,13,57,8,1,0,14
364,Japan,2553,2553,342,0,32.5,132,488,572,161,25,1175
365,Indonesia,81,81,342,0,14.97,17,36,5,0,0,23
366,Russia,194,194,342,0,17.73,29,84,18,4,0,59
367,China,161,161,342,0,18.25,14,89,17,1,0,40
368,Vietnam,12,12,342,0,16.96,0,7,1,0,0,4
369,Korea,187,187,342,0,48.36,3,19,46,78,2,39
370,Brazil,3103,3882,341,2,18.51,718,1364,467,64,2,1267
371,Costa Rica,13,13,341,0,20.44,1,6,2,0,0,4
372,Andes,344,344,341,0,19.54,53,151,33,11,2,94
373,Peru,204,204,341,0,17.33,22,89,19,1,0,73
374,Nicaragua,62,62,341,0,13.36,21,14,3,1,0,23
375,Bolivia,67,67,341,0,15.91,14,25,6,0,0,22
376,Argentina,1052,1052,341,0,17.56,175,530,96,24,2,225
377,Colombia,212,212,341,0,13.82,58,102,12,0,0,40
378,El Salvador,4,4,341,0,20.01,0,2,1,0,0,1
379,Chile,146,146,341,0,14.31,25,59,3,0,0,59
380,Venezuela,183,183,341,0,15.45,55,50,20,0,0,58
381,Uruguay,29,29,341,0,16.37,5,15,2,1,0,6
382,Ecuador,19,19,341,0,14.92,3,9,1,0,0,6
383,Afro Brazilian,120,120,370,0,17.37,19,54,12,0,0,35
384,Bossa Nova,672,672,370,0,17.07,152,262,84,8,0,166
385,Hawaii,1124,1124,340,0,19.58,176,502,149,24,1,272
386,Tahiti,48,48,340,0,14.3,10,21,2,0,0,15
387,Polynesian Music,30,30,340,0,14.28,5,9,1,0,0,15
388,Native American,724,724,339,0,17.28,96,456,56,9,0,107
389,Appalachian,310,310,339,0,18.87,57,159,34,6,1,53
390,Eskimo & Inuit,16,16,339,0,13.46,0,2,0,0,0,14
391,Calypso,254,254,338,0,15.92,72,105,19,2,1,55
392,Jamaica,628,628,338,0,17.17,140,281,75,5,0,127
393,Cuba,1298,2993,338,6,15.46,770,1227,247,11,2,736
394,Bahamas,49,49,338,0,13.08,15,19,1,0,0,14
395,Dominican Republic,276,276,338,0,14.49,78,112,17,2,0,67
396,Afro-Cuban,181,181,338,0,15.67,42,88,11,1,0,39
397,Trinidad,103,103,338,0,15.18,27,41,8,0,0,27
398,Haiti,117,117,338,0,14.22,34,49,4,1,0,29
399,Soca,155,155,338,0,15.19,46,61,16,0,0,32
400,Zouk,97,97,338,0,13.72,30,36,6,0,0,25
401,Puerto Rico,590,590,338,0,15.81,157,217,66,0,0,150
